run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
35,35,2027,302647.775,608910.6125,7299.55,7299.5467592592595,7299.568981481481
35,35,2028,329703.3,0.0,7319.556018518519,7319.530787037037,7319.541898148148
35,35,2029,41580.0,218419.09375,7299.576851851852,7299.553009259259,7299.5680555555555
35,35,2030,587616.9625,544170.4125,7299.537962962962,7299.547916666666,7299.54212962963
35,35,2031,0.0,41580.0,7299.544444444445,7299.548842592592,7299.55
35,35,2032,339459.2,434500.0375,7319.5469907407405,7319.534722222222,7319.535648148148
35,35,2033,283406.175,444599.59375,7299.530092592592,7299.546064814815,7299.558564814814
35,35,2034,454723.5625,0.0,7299.560879629629,7299.552777777778,7299.541666666666
35,35,2035,268437.9875,235196.86875,7299.550925925926,7299.5469907407405,7299.573148148148
35,35,2036,0.0,275839.56875,7319.553009259259,7319.527083333333,7319.559027777777
36,36,2017,789016.85,347421.875,7279.533796296296,7279.558333333333,7279.564814814815
36,36,2018,368738.8875,417093.575,7299.573611111111,7299.577777777778,7299.589583333333
36,36,2019,216405.0,262216.51875,7299.555092592593,7299.595138888889,7299.555324074074
36,36,2020,276035.0,237236.5375,7319.576388888889,7319.553472222222,7319.57337962963
36,36,2021,451207.74374999997,267601.96875,7299.545138888889,7299.575462962963,7299.563425925926
36,36,2022,151200.0,256127.91875,7299.534953703704,7299.560185185185,7299.553935185185
36,36,2023,261118.56875,387434.225,7299.5576388888885,7299.55949074074,7299.540046296296
36,36,2024,386412.05,279375.575,7319.540277777777,7319.579629629629,7319.5268518518515
36,36,2025,588208.68125,251389.79375,7299.559722222222,7299.531018518518,7299.5365740740735
36,36,2026,0.0,264372.3875,7299.5462962962965,7299.554861111111,7299.548379629629
36,36,2027,498110.19375,354427.25625,7299.555555555556,7299.584953703704,7299.563657407407
36,36,2028,235305.0,0.0,7319.560416666666,7319.584027777778,7319.545370370371
36,36,2029,0.0,0.0,7299.549537037037,7299.563194444444,7299.556481481482
36,36,2030,708982.4375,820810.63125,7299.543518518518,7299.552314814815,7299.519444444444
36,36,2031,0.0,0.0,7299.551157407407,7299.547916666666,7299.563194444444
36,36,2032,350612.60625,547576.83125,7319.564583333333,7319.584722222222,7319.549305555555
36,36,2033,0.0,3780.0,7299.565277777778,7299.571759259259,7299.553240740741
36,36,2034,231502.4,344588.8875,7299.583796296296,7299.569212962962,7299.540509259259
36,36,2035,236888.59375,521098.7875,7299.5678240740735,7299.544212962963,7299.565509259259
36,36,2036,270982.70625,0.0,7319.557175925926,7319.553935185185,7319.565509259259
37,37,2017,278495.9375,228745.5375,7279.528935185185,7279.529629629629,7279.528935185185
37,37,2018,289922.9125,314212.5,7299.5780092592595,7299.565277777778,7299.572453703704
37,37,2019,312893.325,242147.16875,7299.57037037037,7299.569675925925,7299.582407407407
37,37,2020,34020.0,0.0,7319.575,7319.544444444444,7319.539351851851
37,37,2021,0.0,336487.65625,7299.574074074074,7299.550925925926,7299.573148148148
37,37,2022,274654.075,0.0,7299.558564814814,7299.571527777777,7299.553009259259
37,37,2023,0.0,0.0,7299.568981481481,7299.550231481481,7299.596527777778
37,37,2024,213202.3875,561503.025,7319.546527777778,7319.53287037037,7319.564583333333
37,37,2025,238601.975,0.0,7299.58287037037,7299.580092592592,7299.546527777778
37,37,2026,414192.11875,225840.275,7299.544907407408,7299.566898148148,7299.560416666666
37,37,2027,302659.4125,483781.19375,7299.545370370371,7299.5787037037035,7299.545370370371
37,37,2028,210019.225,305334.15625,7319.553703703704,7319.545601851852,7319.565509259259
37,37,2029,0.0,18900.0,7299.566898148148,7299.544444444445,7299.549537037037
37,37,2030,400617.5,297050.18125,7299.560416666666,7299.562037037037,7299.547916666666
37,37,2031,351306.65625,293157.48125,7299.536111111111,7299.55949074074,7299.576157407408
37,37,2032,327631.78125,287992.09375,7319.562268518518,7319.540972222222,7319.555787037037
37,37,2033,672927.75625,218395.25,7299.524537037037,7299.538657407407,7299.58587962963
37,37,2034,306416.3125,255117.81875,7299.580324074074,7299.532407407407,7299.565277777778
37,37,2035,555375.18125,681982.43125,7299.56712962963,7299.55,7299.524074074074
37,37,2036,718825.09375,563676.48125,7319.5053240740735,7319.559259259259,7319.553703703704
38,38,2017,286179.4,232633.6875,7279.543055555555,7279.520601851852,7279.554166666667
38,38,2018,668770.15,251853.7625,7299.571759259259,7299.579629629629,7299.57337962963
