run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
34,34,2020,243958.6375,523691.43125,7319.55787037037,7319.565509259259,7319.554398148148
34,34,2021,238140.4125,221519.6125,7299.537268518518,7299.5678240740735,7299.548148148148
34,34,2022,230594.63125,253255.075,7299.542824074074,7299.523148148148,7299.573148148148
34,34,2023,553543.325,237285.14375,7299.5462962962965,7299.564351851852,7299.552546296296
34,34,2024,834327.95625,700302.5875,7319.553009259259,7319.5581018518515,7319.554166666667
34,34,2025,220906.2375,497445.15,7299.555555555556,7299.562037037037,7299.544444444445
34,34,2026,746619.00625,519621.15,7299.554861111111,7299.554166666667,7299.548611111111
34,34,2027,293987.06875,444175.15,7299.552083333333,7299.54375,7299.533796296296
34,34,2028,462756.5625,458473.48125,7319.557175925926,7319.529166666666,7319.532407407407
34,34,2029,223168.4625,245108.3,7299.543055555556,7299.531712962963,7299.539351851851
34,34,2030,485464.7375,213045.675,7299.525462962963,7299.555092592593,7299.540972222222
34,34,2031,0.0,283223.69375,7299.547916666666,7299.552777777778,7299.548611111111
34,34,2032,227546.0875,229046.975,7319.5368055555555,7319.558796296296,7319.541435185185
34,34,2033,464479.525,510061.73125,7299.551157407407,7299.54212962963,7299.543055555556
34,34,2034,483191.1375,220338.23125,7299.587962962963,7299.563657407407,7299.537499999999
34,34,2035,468336.6125,541221.4875,7299.550925925926,7299.558796296296,7299.540277777777
34,34,2036,527721.1125,761065.34375,7319.521990740741,7319.556712962963,7319.5363425925925
35,35,2017,536238.8875,214521.7125,7279.515277777778,7279.52662037037,7279.524074074074
35,35,2018,236828.21875,298242.5,7299.560185185185,7299.561342592592,7299.544444444445
35,35,2019,236735.3375,433398.3875,7299.545601851852,7299.567361111111,7299.569444444444
35,35,2020,556848.15625,492399.89999999997,7319.55462962963,7319.5368055555555,7319.553009259259
35,35,2021,478951.5,271050.475,7299.542824074074,7299.544212962963,7299.558796296296
35,35,2022,0.0,0.0,7299.561111111111,7299.542361111111,7299.553009259259
35,35,2023,229288.3,521666.24375,7299.55787037037,7299.537499999999,7299.542361111111
35,35,2024,783310.425,435791.25,7319.56412037037,7319.563888888889,7319.540046296296
35,35,2025,0.0,214212.70625,7299.539351851851,7299.543981481482,7299.544212962963
35,35,2026,496460.5125,222062.85625,7299.549768518518,7299.535185185185,7299.559027777777
35,35,2027,381594.25625,298463.875,7299.566203703704,7299.565277777778,7299.550462962963
35,35,2028,231408.95,621508.81875,7319.544212962963,7319.544212962963,7319.545370370371
35,35,2029,0.0,0.0,7299.542824074074,7299.5162037037035,7299.564814814815
35,35,2030,477791.81875,488644.61875,7299.527083333333,7299.538657407407,7299.553935185185
35,35,2031,0.0,0.0,7299.53912037037,7299.524305555556,7299.562731481481
35,35,2032,759339.93125,697213.8375,7319.559722222222,7319.5263888888885,7319.549305555555
35,35,2033,480917.05625,289222.475,7299.520833333333,7299.52037037037,7299.559953703703
35,35,2034,0.0,249379.525,7299.56412037037,7299.5576388888885,7299.5576388888885
35,35,2035,327668.4,251899.48125,7299.5261574074075,7299.531481481481,7299.547222222222
35,35,2036,258199.21875,0.0,7319.558796296296,7319.544675925926,7319.550462962963
36,36,2017,811991.21875,569785.90625,7279.544212962963,7279.5370370370365,7279.524768518519
36,36,2018,214294.825,612858.9625,7299.547222222222,7299.554861111111,7299.5474537037035
36,36,2019,449217.64375,469380.75,7299.5365740740735,7299.561111111111,7299.568981481481
36,36,2020,431443.94375,562918.46875,7319.553472222222,7319.532175925926,7319.560879629629
36,36,2021,250781.58125,0.0,7299.576851851852,7299.550231481481,7299.540046296296
36,36,2022,0.0,341039.49375,7299.541435185185,7299.564351851852,7299.542592592593
36,36,2023,530318.85625,594611.0125,7299.53912037037,7299.5581018518515,7299.549768518518
36,36,2024,471365.73125,550393.5,7319.553009259259,7319.559027777777,7319.544212962963
36,36,2025,324354.5125,256156.925,7299.52662037037,7299.561111111111,7299.5680555555555
36,36,2026,454509.1625,226175.53125,7299.556712962963,7299.543981481482,7299.534953703704
36,36,2027,103005.0,0.0,7299.538194444444,7299.563425925926,7299.547222222222
36,36,2028,498252.20625,508583.6375,7319.5469907407405,7319.541203703704,7319.559027777777
36,36,2029,211840.0125,244152.75625,7299.560416666666,7299.550694444444,7299.551157407407
36,36,2030,331756.44375,509816.73125,7299.534259259259,7299.5576388888885,7299.5474537037035
36,36,2031,217563.2125,260988.63125,7299.552083333333,7299.573842592593,7299.52037037037
36,36,2032,679524.09375,486747.925,7319.551851851852,7319.52662037037,7319.552777777778
36,36,2033,263272.99375,480457.2875,7299.534722222222,7299.521527777778,7299.55462962963
36,36,2034,271192.575,248932.575,7299.533101851852,7299.540509259259,7299.54375
36,36,2035,248096.11875,268249.425,7299.569907407407,7299.562037037037,7299.5462962962965
36,36,2036,223683.6625,275923.6125,7319.53912037037,7319.530092592592,7319.54375
37,37,2017,452329.05625,223685.45625,7279.502546296296,7279.528009259259,7279.54074074074
37,37,2018,558392.88125,516767.90625,7299.554398148148,7299.57199074074,7299.529398148148
37,37,2019,319341.85625,231949.56875,7299.553240740741,7299.5368055555555,7299.547916666666
37,37,2020,214129.14375,230498.99375,7319.551388888889,7319.570601851851,7319.543287037037
37,37,2021,238852.26875,270049.95625,7299.565277777778,7299.558796296296,7299.564351851852
37,37,2022,264020.725,219057.1875,7299.551388888889,7299.551388888889,7299.5625
37,37,2023,0.0,226619.2,7299.553935185185,7299.555324074074,7299.553703703704
37,37,2024,445266.84375,211627.08125,7319.535416666667,7319.535416666667,7319.540046296296
37,37,2025,0.0,227417.85625,7299.566666666667,7299.561342592592,7299.548842592592
37,37,2026,485321.4125,227258.25625,7299.560185185185,7299.575925925926,7299.56412037037
37,37,2027,262691.075,527528.4375,7299.5569444444445,7299.551851851852,7299.54375
37,37,2028,475997.10625,222371.075,7319.55462962963,7319.541666666666,7319.5469907407405
37,37,2029,445682.99375,523975.15,7299.542592592592,7299.564814814815,7299.530092592592
37,37,2030,545822.45625,702671.5625,7299.5370370370365,7299.537268518518,7299.5474537037035
37,37,2031,267710.90625,241024.5,7299.542361111111,7299.548842592592,7299.530787037037
37,37,2032,448603.6125,571948.55625,7319.550925925926,7319.552777777778,7319.551157407407
37,37,2033,537534.19375,243391.025,7299.53587962963,7299.537731481481,7299.528472222222
37,37,2034,230656.40625,578381.81875,7299.562037037037,7299.549305555555,7299.529166666666
37,37,2035,513336.6375,536099.9375,7299.544444444445,7299.534722222222,7299.530787037037
37,37,2036,732143.96875,800381.5875,7319.548611111111,7319.543518518518,7319.5467592592595
38,38,2017,233260.31875,237831.75625,7279.521296296296,7279.5162037037035,7279.533333333333
38,38,2018,520376.40625,567242.85,7299.558333333333,7299.55462962963,7299.544907407408
38,38,2019,717756.9125,450634.26875,7299.525231481482,7299.560648148148,7299.5467592592595
38,38,2020,258005.66875,507535.69375000003,7319.562962962963,7319.536111111111,7319.56412037037
38,38,2021,503637.21875,213011.94375,7299.531481481481,7299.552083333333,7299.544675925926
38,38,2022,527876.81875,497794.27499999997,7299.5581018518515,7299.642361111111,7299.546064814815
38,38,2023,487002.9,587338.8,7299.543981481482,7299.545833333334,7299.548842592592
38,38,2024,516814.01875,778376.78125,7319.527546296296,7319.541666666667,7319.555092592593
38,38,2025,528260.8125,219538.9625,7299.516435185185,7299.55,7299.547916666666
38,38,2026,238438.4375,507707.7625,7299.551388888889,7299.535416666667,7299.551851851852
38,38,2027,512873.5,217572.88125,7299.536111111111,7299.55787037037,7299.580092592592
38,38,2028,323506.06875,265123.75,7319.543287037037,7319.543287037037,7319.568518518518
38,38,2029,459661.99374999997,487943.91875,7299.549768518518,7299.552546296296,7299.529398148148
38,38,2030,0.0,222545.33125,7299.544212962963,7299.572453703704,7299.559259259259
38,38,2031,481036.45,240388.2,7299.559953703703,7299.534722222222,7299.537731481481
38,38,2032,483457.925,753479.26875,7319.544212962963,7319.555324074074,7319.515277777778
38,38,2033,262482.5625,225293.225,7299.561342592592,7299.511574074074,7299.543981481482
38,38,2034,425743.0125,396098.16875,7299.543981481482,7299.554398148148,7299.513425925926
38,38,2035,60480.0,247342.13125,7299.544212962963,7299.535185185185,7299.546527777778
