datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost 
2025-10-28 09:13:51.233618|2017-01-22 07:00:00|510.99972222222226|Remote Reset|traveling|remote reset|traveling from port to site|S04T6|S04T6|generator|generator|0.0|1.0|0.0|0.0|RPR00000043|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.233618|2017-01-22 07:00:00|510.99972222222226|Remote Reset|complete travel|remote reset|arrived at S04T6|S04T6|S04T6|generator|generator|0.0|1.0|0|0|RPR00000043|site|0|0|0|0|0|0
2025-10-28 09:13:51.233618|2017-01-22 07:00:00|510.99972222222226|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S04T6|S04T6|S04T6|generator|generator|0.0|1.0|0.0|0|RPR00000043|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.233618|2017-01-22 07:00:00|510.99972222222226|Remote Reset|complete transfer|remote reset|complete|S04T6|S04T6|generator|generator|0.0|1.0|0|0|RPR00000043|system|0|0|0|0|0|0
2025-10-28 09:13:51.233618|2017-01-22 07:00:00|510.99972222222226|Remote Reset|repair|remote reset|repair|S04T6|S04T6|generator|generator|0.0|1.0|0.05805555555555575|0|RPR00000043|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.234619|2017-01-22 07:00:02|511.0002777777778|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999444444444446|0|na|port|0|0.0|0.0|0.0|19.999537037037037|19.999537037037037
2025-10-28 09:13:51.234619|2017-01-22 07:00:05|511.00111111111113|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99861111111111|0|na|port|0|0.0|0.0|0.0|19.99884259259259|19.99884259259259
2025-10-28 09:13:51.234619|2017-01-22 07:00:05|511.00138888888887|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99861111111111|0|na|port|0|0.0|0.0|0.0|19.99884259259259|19.99884259259259
2025-10-28 09:13:51.234619|2017-01-22 07:03:29|511.0577777777778|Remote Reset|transferring crew|remote reset|transferring crew from S04T6 to Remote Reset|S04T6|S04T6|generator|generator|0.0|1.0|0.0|0|RPR00000043|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.234619|2017-01-22 07:03:29|511.0577777777778|Remote Reset|complete transfer|remote reset|complete|S04T6|S04T6|generator|generator|0.0|1.0|0|0|RPR00000043|system|0|0|0|0|0|0
2025-10-28 09:13:51.234619|2017-01-22 07:03:29|511.0577777777778|Remote Reset|repair complete|remote reset|complete|S04T6|S04T6|generator|generator|1.0|1.0|0|0|RPR00000043|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.238618|2017-01-22 07:03:34|511.05916666666667|Remote Reset|traveling|remote reset|traveling from S04T6 to S02T3|S02T3|S02T3|generator|generator|1.0|1.0|0.0|0.0|RPR00000044|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.238618|2017-01-22 07:03:34|511.05916666666667|Remote Reset|complete travel|remote reset|arrived at S02T3|S02T3|S02T3|generator|generator|1.0|1.0|0|0|RPR00000044|system|0|0|0|0|0|0
2025-10-28 09:13:51.240612|2017-01-22 07:03:34|511.05916666666667|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S02T3|S02T3|S02T3|generator|generator|0.0|1.0|0.0|0|RPR00000044|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.240612|2017-01-22 07:03:34|511.05916666666667|Remote Reset|complete transfer|remote reset|complete|S02T3|S02T3|generator|generator|0.0|1.0|0|0|RPR00000044|system|0|0|0|0|0|0
2025-10-28 09:13:51.240612|2017-01-22 07:03:34|511.05916666666667|Remote Reset|repair|remote reset|repair|S02T3|S02T3|generator|generator|0.0|1.0|6.0|0|RPR00000044|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.240612|2017-01-22 07:13:21|511.22235354046967|lubricant|repair request|minor repair|severity level 2|S03T5|S03T5|lubricant|lubricant|1.0|1.0|0|0|RPR00000049|na|0|0|0|0|0|0
2025-10-28 09:13:51.243613|2017-01-22 13:03:34|517.0591666666667|Remote Reset|transferring crew|remote reset|transferring crew from S02T3 to Remote Reset|S02T3|S02T3|generator|generator|0.0|1.0|0.0|0|RPR00000044|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.243613|2017-01-22 13:03:34|517.0591666666667|Remote Reset|complete transfer|remote reset|complete|S02T3|S02T3|generator|generator|0.0|1.0|0|0|RPR00000044|system|0|0|0|0|0|0
2025-10-28 09:13:51.243613|2017-01-22 13:03:34|517.0591666666667|Remote Reset|repair complete|remote reset|complete|S02T3|S02T3|generator|generator|1.0|1.0|0|0|RPR00000044|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.246616|2017-01-22 13:03:43|517.0616666666667|Remote Reset|traveling|remote reset|traveling from S02T3 to S05T3|S05T3|S05T3|generator|generator|1.0|1.0|0.0|0.0|RPR00000045|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.246616|2017-01-22 13:03:43|517.0616666666667|Remote Reset|complete travel|remote reset|arrived at S05T3|S05T3|S05T3|generator|generator|1.0|1.0|0|0|RPR00000045|system|0|0|0|0|0|0
2025-10-28 09:13:51.247616|2017-01-22 13:03:43|517.0616666666667|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S05T3|S05T3|S05T3|generator|generator|0.0|1.0|0.0|0|RPR00000045|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.247616|2017-01-22 13:03:43|517.0616666666667|Remote Reset|complete transfer|remote reset|complete|S05T3|S05T3|generator|generator|0.0|1.0|0|0|RPR00000045|system|0|0|0|0|0|0
2025-10-28 09:13:51.248615|2017-01-22 13:03:43|517.0616666666667|Remote Reset|repair|remote reset|repair|S05T3|S05T3|generator|generator|0.0|1.0|5.938055555555556|0|RPR00000045|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.248615|2017-01-22 14:24:57|518.4155783663858|generator|repair request|remote reset|severity level 5|S04T3|S04T3|generator|generator|1.0|1.0|0|0|RPR00000050|na|0|0|0|0|0|0
2025-10-28 09:13:51.249617|2017-01-22 16:59:31|520.9917985425876|generator|repair request|remote reset|severity level 5|S07T6|S07T6|generator|generator|1.0|1.0|0|0|RPR00000051|na|0|0|0|0|0|0
2025-10-28 09:13:51.249617|2017-01-22 19:00:00|522.9997222222223|Remote Reset|transferring crew|remote reset|transferring crew from S05T3 to Remote Reset|S05T3|S05T3|generator|generator|0.0|1.0|0.0|0|RPR00000045|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.249617|2017-01-22 19:00:00|522.9997222222223|Remote Reset|complete transfer|remote reset|complete|S05T3|S05T3|generator|generator|0.0|1.0|0|0|RPR00000045|system|0|0|0|0|0|0
2025-10-28 09:13:51.250617|2017-01-22 19:00:00|522.9997222222223|Remote Reset|traveling|remote reset|traveling from site to port|S05T3|S05T3|generator|generator|0.0|1.0|0.0|0.0|RPR00000045|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.250617|2017-01-22 19:00:00|522.9997222222223|Remote Reset|complete travel|remote reset|arrived at port|S05T3|S05T3|generator|generator|0.0|1.0|0|0|RPR00000045|port|0|0|0|0|0|0
2025-10-28 09:13:51.250617|2017-01-22 19:00:00|522.9997222222223|Remote Reset|delay|remote reset|work shift has ended; waiting for next shift to start|S05T3|S05T3|generator|generator|0.0|1.0|12.0|0|RPR00000045|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.252614|2017-01-23 03:33:01|531.5500616599079|generator|repair request|remote reset|severity level 5|S04T5|S04T5|generator|generator|1.0|1.0|0|0|RPR00000052|na|0|0|0|0|0|0
2025-10-28 09:13:51.253616|2017-01-23 06:59:59|534.9997222222222|Truck 2|delay|not in working hours|not in working hours|||||0|0|0.0002777777777777778|0|na|port|0|0.0|0.0|0.0|0.00023148148148148146|0.00023148148148148146
2025-10-28 09:13:51.253616|2017-01-23 06:59:59|534.9997222222222|Truck 3|delay|not in working hours|not in working hours|||||0|0|0.0002777777777777778|0|na|port|0|0.0|0.0|0.0|0.00023148148148148146|0.00023148148148148146
2025-10-28 09:13:51.254616|2017-01-23 07:00:00|534.9997222222223|Remote Reset|traveling|remote reset|traveling from port to site|S05T3|S05T3|generator|generator|0.0|1.0|0.0|0.0|RPR00000045|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.254616|2017-01-23 07:00:00|534.9997222222223|Remote Reset|complete travel|remote reset|arrived at S05T3|S05T3|S05T3|generator|generator|0.0|1.0|0|0|RPR00000045|site|0|0|0|0|0|0
2025-10-28 09:13:51.254616|2017-01-23 07:00:00|534.9997222222223|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S05T3|S05T3|S05T3|generator|generator|0.0|1.0|0.0|0|RPR00000045|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.254616|2017-01-23 07:00:00|534.9997222222223|Remote Reset|complete transfer|remote reset|complete|S05T3|S05T3|generator|generator|0.0|1.0|0|0|RPR00000045|system|0|0|0|0|0|0
2025-10-28 09:13:51.254616|2017-01-23 07:00:00|534.9997222222223|Remote Reset|repair|remote reset|repair|S05T3|S05T3|generator|generator|0.0|1.0|0.06194444444444436|0|RPR00000045|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.256714|2017-01-23 07:00:04|535.0011111111111|Truck 1|traveling|minor repair|traveling from port to site|S03T5|S03T5|lubricant|lubricant|1.0|1.0|0.0|0.0|RPR00000049|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.256714|2017-01-23 07:00:04|535.0011111111111|Truck 1|complete travel|minor repair|arrived at S03T5|S03T5|S03T5|lubricant|lubricant|1.0|1.0|0|0|RPR00000049|site|0|0|0|0|0|0
2025-10-28 09:13:51.258702|2017-01-23 07:00:04|535.0011111111111|Truck 1|transferring crew|minor repair|transferring crew from Truck 1 to S03T5|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0.0|0|RPR00000049|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.258702|2017-01-23 07:00:04|535.0011111111111|Truck 1|complete transfer|minor repair|complete|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0|0|RPR00000049|system|0|0|0|0|0|0
2025-10-28 09:13:51.258702|2017-01-23 07:00:04|535.0011111111111|Truck 1|delay|minor repair|weather delay|S03T5|S03T5|lubricant|lubricant|0.0|1.0|4.998888888888889|0|RPR00000049|system|0|0|0.0|0.0|4.16574074074074|4.16574074074074
2025-10-28 09:13:51.259698|2017-01-23 07:00:06|535.0016666666667|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99833333333333|0|na|port|0|0.0|0.0|0.0|19.99861111111111|19.99861111111111
2025-10-28 09:13:51.259698|2017-01-23 07:00:09|535.0022222222223|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.9975|0|na|port|0|0.0|0.0|0.0|19.997916666666665|19.997916666666665
2025-10-28 09:13:51.259698|2017-01-23 07:03:43|535.0616666666667|Remote Reset|transferring crew|remote reset|transferring crew from S05T3 to Remote Reset|S05T3|S05T3|generator|generator|0.0|1.0|0.0|0|RPR00000045|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.259698|2017-01-23 07:03:43|535.0616666666667|Remote Reset|complete transfer|remote reset|complete|S05T3|S05T3|generator|generator|0.0|1.0|0|0|RPR00000045|system|0|0|0|0|0|0
2025-10-28 09:13:51.259698|2017-01-23 07:03:43|535.0616666666667|Remote Reset|repair complete|remote reset|complete|S05T3|S05T3|generator|generator|1.0|1.0|0|0|RPR00000045|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.262695|2017-01-23 07:03:47|535.0627777777778|Remote Reset|traveling|remote reset|traveling from S05T3 to S06T5|S06T5|S06T5|generator|generator|1.0|1.0|0.0|0.0|RPR00000046|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.262695|2017-01-23 07:03:47|535.0627777777778|Remote Reset|complete travel|remote reset|arrived at S06T5|S06T5|S06T5|generator|generator|1.0|1.0|0|0|RPR00000046|system|0|0|0|0|0|0
2025-10-28 09:13:51.263709|2017-01-23 07:03:47|535.0627777777778|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S06T5|S06T5|S06T5|generator|generator|0.0|1.0|0.0|0|RPR00000046|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.263709|2017-01-23 07:03:47|535.0627777777778|Remote Reset|complete transfer|remote reset|complete|S06T5|S06T5|generator|generator|0.0|1.0|0|0|RPR00000046|system|0|0|0|0|0|0
2025-10-28 09:13:51.264693|2017-01-23 07:03:47|535.0627777777778|Remote Reset|repair|remote reset|repair|S06T5|S06T5|generator|generator|0.0|1.0|6.0|0|RPR00000046|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.265694|2017-01-23 12:00:00|540.0|Truck 1|repair|minor repair|repair|S03T5|S03T5|lubricant|lubricant|0.0|1.0|1.0|0|RPR00000049|system|0|0.0|0.0|0.0|0.8333333333333333|0.8333333333333333
2025-10-28 09:13:51.265694|2017-01-23 13:00:00|541.0|Truck 1|delay|minor repair|weather delay|S03T5|S03T5|lubricant|lubricant|0.0|1.0|1.0|0|RPR00000049|system|0|0|0.0|0.0|0.8333333333333333|0.8333333333333333
2025-10-28 09:13:51.265694|2017-01-23 13:03:47|541.0627777777778|Remote Reset|transferring crew|remote reset|transferring crew from S06T5 to Remote Reset|S06T5|S06T5|generator|generator|0.0|1.0|0.0|0|RPR00000046|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.265694|2017-01-23 13:03:47|541.0627777777778|Remote Reset|complete transfer|remote reset|complete|S06T5|S06T5|generator|generator|0.0|1.0|0|0|RPR00000046|system|0|0|0|0|0|0
2025-10-28 09:13:51.265694|2017-01-23 13:03:47|541.0627777777778|Remote Reset|repair complete|remote reset|complete|S06T5|S06T5|generator|generator|1.0|1.0|0|0|RPR00000046|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.269610|2017-01-23 13:03:54|541.0647222222223|Remote Reset|traveling|remote reset|traveling from S06T5 to S10T1|S10T1|S10T1|generator|generator|1.0|1.0|0.0|0.0|RPR00000048|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.269610|2017-01-23 13:03:54|541.0647222222223|Remote Reset|complete travel|remote reset|arrived at S10T1|S10T1|S10T1|generator|generator|1.0|1.0|0|0|RPR00000048|system|0|0|0|0|0|0
2025-10-28 09:13:51.269610|2017-01-23 13:03:54|541.0647222222223|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S10T1|S10T1|S10T1|generator|generator|0.0|1.0|0.0|0|RPR00000048|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.269610|2017-01-23 13:03:54|541.0647222222223|Remote Reset|complete transfer|remote reset|complete|S10T1|S10T1|generator|generator|0.0|1.0|0|0|RPR00000048|system|0|0|0|0|0|0
2025-10-28 09:13:51.270611|2017-01-23 13:03:54|541.0647222222223|Remote Reset|repair|remote reset|repair|S10T1|S10T1|generator|generator|0.0|1.0|5.9350000000000005|0|RPR00000048|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.270611|2017-01-23 14:00:00|542.0|Truck 1|repair|minor repair|repair|S03T5|S03T5|lubricant|lubricant|0.0|1.0|2.0|0|RPR00000049|system|0|0.0|0.0|0.0|1.6666666666666665|1.6666666666666665
2025-10-28 09:13:51.271113|2017-01-23 14:25:28|542.4244016623375|generator|repair request|remote reset|severity level 5|S08T1|S08T1|generator|generator|1.0|1.0|0|0|RPR00000053|na|0|0|0|0|0|0
2025-10-28 09:13:51.272192|2017-01-23 16:00:00|544.0|Truck 1|transferring crew|minor repair|transferring crew from S03T5 to Truck 1|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0.0|0|RPR00000049|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.272192|2017-01-23 16:00:00|544.0|Truck 1|complete transfer|minor repair|complete|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0|0|RPR00000049|system|0|0|0|0|0|0
2025-10-28 09:13:51.273199|2017-01-23 16:00:00|544.0|Truck 1|traveling|minor repair|traveling from site to port|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0.0|0.0|RPR00000049|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.273199|2017-01-23 16:00:00|544.0|Truck 1|complete travel|minor repair|arrived at port|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0|0|RPR00000049|port|0|0|0|0|0|0
2025-10-28 09:13:51.273199|2017-01-23 16:00:00|544.0|Truck 1|delay|minor repair|work shift has ended; waiting for next shift to start|S03T5|S03T5|lubricant|lubricant|0.0|1.0|15.0|0|RPR00000049|port|0|0.0|0.0|0.0|12.5|12.5
2025-10-28 09:13:51.274211|2017-01-23 18:59:59|546.9997222222222|Remote Reset|transferring crew|remote reset|transferring crew from S10T1 to Remote Reset|S10T1|S10T1|generator|generator|0.0|1.0|0.0|0|RPR00000048|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.274211|2017-01-23 18:59:59|546.9997222222222|Remote Reset|complete transfer|remote reset|complete|S10T1|S10T1|generator|generator|0.0|1.0|0|0|RPR00000048|system|0|0|0|0|0|0
2025-10-28 09:13:51.275117|2017-01-23 18:59:59|546.9997222222222|Remote Reset|traveling|remote reset|traveling from site to port|S10T1|S10T1|generator|generator|0.0|1.0|0.0|0.0|RPR00000048|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.275117|2017-01-23 18:59:59|546.9997222222222|Remote Reset|complete travel|remote reset|arrived at port|S10T1|S10T1|generator|generator|0.0|1.0|0|0|RPR00000048|port|0|0|0|0|0|0
2025-10-28 09:13:51.275117|2017-01-23 18:59:59|546.9997222222222|Remote Reset|delay|remote reset|work shift has ended; waiting for next shift to start|S10T1|S10T1|generator|generator|0.0|1.0|12.000277777777779|0|RPR00000048|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.279223|2017-01-24 04:27:23|556.4563881363919|generator|repair request|remote reset|severity level 5|S02T2|S02T2|generator|generator|1.0|1.0|0|0|RPR00000054|na|0|0|0|0|0|0
2025-10-28 09:13:51.280214|2017-01-24 06:59:59|558.9997222222222|Truck 2|delay|not in working hours|not in working hours|||||0|0|0.0002777777777777778|0|na|port|0|0.0|0.0|0.0|0.00023148148148148146|0.00023148148148148146
2025-10-28 09:13:51.281213|2017-01-24 07:00:00|559.0|Truck 1|traveling|minor repair|traveling from port to site|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0.0|0.0|RPR00000049|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.282132|2017-01-24 07:00:00|559.0|Remote Reset|traveling|remote reset|traveling from port to site|S10T1|S10T1|generator|generator|0.0|1.0|0.0|0.0|RPR00000048|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.282132|2017-01-24 07:00:00|559.0|Truck 1|complete travel|minor repair|arrived at S03T5|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0|0|RPR00000049|site|0|0|0|0|0|0
2025-10-28 09:13:51.282132|2017-01-24 07:00:00|559.0|Remote Reset|complete travel|remote reset|arrived at S10T1|S10T1|S10T1|generator|generator|0.0|1.0|0|0|RPR00000048|site|0|0|0|0|0|0
2025-10-28 09:13:51.282132|2017-01-24 07:00:00|559.0|Truck 1|transferring crew|minor repair|transferring crew from Truck 1 to S03T5|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0.0|0|RPR00000049|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.282132|2017-01-24 07:00:00|559.0|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S10T1|S10T1|S10T1|generator|generator|0.0|1.0|0.0|0|RPR00000048|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.282132|2017-01-24 07:00:00|559.0|Truck 1|complete transfer|minor repair|complete|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0|0|RPR00000049|system|0|0|0|0|0|0
2025-10-28 09:13:51.282132|2017-01-24 07:00:00|559.0|Remote Reset|complete transfer|remote reset|complete|S10T1|S10T1|generator|generator|0.0|1.0|0|0|RPR00000048|system|0|0|0|0|0|0
2025-10-28 09:13:51.283131|2017-01-24 07:00:00|559.0|Truck 1|repair|minor repair|repair|S03T5|S03T5|lubricant|lubricant|0.0|1.0|5.0|0|RPR00000049|system|0|0.0|0.0|0.0|4.166666666666667|4.166666666666667
2025-10-28 09:13:51.283131|2017-01-24 07:00:00|559.0|Remote Reset|repair|remote reset|repair|S10T1|S10T1|generator|generator|0.0|1.0|0.0649999999999995|0|RPR00000048|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.283131|2017-01-24 07:00:03|559.0005555555556|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.999166666666667|0|na|port|0|0.0|0.0|0.0|19.999305555555555|19.999305555555555
2025-10-28 09:13:51.283131|2017-01-24 07:00:10|559.0025|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.997222222222224|0|na|port|0|0.0|0.0|0.0|19.997685185185187|19.997685185185187
2025-10-28 09:13:51.283131|2017-01-24 07:03:55|559.065|Remote Reset|transferring crew|remote reset|transferring crew from S10T1 to Remote Reset|S10T1|S10T1|generator|generator|0.0|1.0|0.0|0|RPR00000048|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.283131|2017-01-24 07:03:55|559.065|Remote Reset|complete transfer|remote reset|complete|S10T1|S10T1|generator|generator|0.0|1.0|0|0|RPR00000048|system|0|0|0|0|0|0
2025-10-28 09:13:51.284140|2017-01-24 07:03:55|559.065|Remote Reset|repair complete|remote reset|complete|S10T1|S10T1|generator|generator|1.0|1.0|0|0|RPR00000048|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.287137|2017-01-24 07:04:01|559.0666666666667|Remote Reset|traveling|remote reset|traveling from S10T1 to S04T3|S04T3|S04T3|generator|generator|1.0|1.0|0.0|0.0|RPR00000050|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.287137|2017-01-24 07:04:01|559.0666666666667|Remote Reset|complete travel|remote reset|arrived at S04T3|S04T3|S04T3|generator|generator|1.0|1.0|0|0|RPR00000050|system|0|0|0|0|0|0
2025-10-28 09:13:51.288138|2017-01-24 07:04:01|559.0666666666667|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S04T3|S04T3|S04T3|generator|generator|0.0|1.0|0.0|0|RPR00000050|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.288138|2017-01-24 07:04:01|559.0666666666667|Remote Reset|complete transfer|remote reset|complete|S04T3|S04T3|generator|generator|0.0|1.0|0|0|RPR00000050|system|0|0|0|0|0|0
2025-10-28 09:13:51.288138|2017-01-24 07:04:01|559.0666666666667|Remote Reset|repair|remote reset|repair|S04T3|S04T3|generator|generator|0.0|1.0|6.0|0|RPR00000050|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.290132|2017-01-24 12:00:00|564.0|Truck 1|transferring crew|minor repair|transferring crew from S03T5 to Truck 1|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0.0|0|RPR00000049|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.290132|2017-01-24 12:00:00|564.0|Truck 1|complete transfer|minor repair|complete|S03T5|S03T5|lubricant|lubricant|0.0|1.0|0|0|RPR00000049|system|0|0|0|0|0|0
2025-10-28 09:13:51.291131|2017-01-24 12:00:00|564.0|Truck 1|repair complete|minor repair|complete|S03T5|S03T5|lubricant|lubricant|1.0|1.0|0|0|RPR00000049|system|540.0|0|0|0|0|540.0
2025-10-28 09:13:51.296222|2017-01-24 12:00:10|564.0025|Truck 1|traveling|no requests|traveling from site to port|||||0|0|0.0|0.0|na|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.296222|2017-01-24 12:00:10|564.0025|Truck 1|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-10-28 09:13:51.297229|2017-01-24 12:00:10|564.0025|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|18.997222222222224|0|na|port|0|0.0|0.0|0.0|15.83101851851852|15.83101851851852
2025-10-28 09:13:51.297229|2017-01-24 13:04:01|565.0666666666667|Remote Reset|transferring crew|remote reset|transferring crew from S04T3 to Remote Reset|S04T3|S04T3|generator|generator|0.0|1.0|0.0|0|RPR00000050|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.297229|2017-01-24 13:04:01|565.0666666666667|Remote Reset|complete transfer|remote reset|complete|S04T3|S04T3|generator|generator|0.0|1.0|0|0|RPR00000050|system|0|0|0|0|0|0
2025-10-28 09:13:51.298217|2017-01-24 13:04:01|565.0666666666667|Remote Reset|repair complete|remote reset|complete|S04T3|S04T3|generator|generator|1.0|1.0|0|0|RPR00000050|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.301219|2017-01-24 13:04:04|565.0675000000001|Remote Reset|traveling|remote reset|traveling from S04T3 to S03T5|S03T5|S03T5|generator|generator|1.0|1.0|0.0|0.0|RPR00000047|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.301219|2017-01-24 13:04:04|565.0675000000001|Remote Reset|complete travel|remote reset|arrived at S03T5|S03T5|S03T5|generator|generator|1.0|1.0|0|0|RPR00000047|system|0|0|0|0|0|0
2025-10-28 09:13:51.303133|2017-01-24 13:04:04|565.0675000000001|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S03T5|S03T5|S03T5|generator|generator|0.0|1.0|0.0|0|RPR00000047|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.303133|2017-01-24 13:04:04|565.0675000000001|Remote Reset|complete transfer|remote reset|complete|S03T5|S03T5|generator|generator|0.0|1.0|0|0|RPR00000047|system|0|0|0|0|0|0
2025-10-28 09:13:51.303133|2017-01-24 13:04:04|565.0675000000001|Remote Reset|repair|remote reset|repair|S03T5|S03T5|generator|generator|0.0|1.0|5.932222222222222|0|RPR00000047|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.306220|2017-01-24 19:00:00|570.9997222222223|Remote Reset|transferring crew|remote reset|transferring crew from S03T5 to Remote Reset|S03T5|S03T5|generator|generator|0.0|1.0|0.0|0|RPR00000047|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.306220|2017-01-24 19:00:00|570.9997222222223|Remote Reset|complete transfer|remote reset|complete|S03T5|S03T5|generator|generator|0.0|1.0|0|0|RPR00000047|system|0|0|0|0|0|0
2025-10-28 09:13:51.307233|2017-01-24 19:00:00|570.9997222222223|Remote Reset|traveling|remote reset|traveling from site to port|S03T5|S03T5|generator|generator|0.0|1.0|0.0|0.0|RPR00000047|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.307233|2017-01-24 19:00:00|570.9997222222223|Remote Reset|complete travel|remote reset|arrived at port|S03T5|S03T5|generator|generator|0.0|1.0|0|0|RPR00000047|port|0|0|0|0|0|0
