subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
generator,delay,6,6,0,0,6775699.244444445,6775699.244444445
generator,repair,6,6,7364613,0,489862.5,7854475.5
heat_cool,delay,6,6,0,0,1863.2664351851852,1863.2664351851852
heat_cool,repair,6,6,296568,0,1643.3333333333335,298211.3333333333
hub,delay,6,6,0,0,6205.769212962963,6205.769212962963
hub,repair,6,6,234908,0,4783.333333333333,239691.33333333334
main_bearing_failures,delay,6,6,0,0,274.1650462962963,274.1650462962963
main_bearing_failures,repair,6,6,837000,0,180.0,837180.0
main_bearing_maintenance,delay,6,6,0,0,3168.311574074074,3168.311574074074
main_bearing_maintenance,maintenance,6,6,625000,0,1250.0,626250.0
oil,delay,6,6,0,0,3434.0002314814815,3434.0002314814815
oil,repair,6,6,250563,0,2878.333333333333,253441.3333333333
other,delay,6,6,0,0,11056.306712962962,11056.306712962962
other,repair,6,6,636980,0,8596.666666666668,645576.6666666666
pitch,delay,6,6,0,0,18886.322453703702,18886.322453703702
pitch,repair,6,6,1548195,0,17044.166666666668,1565239.1666666667
power_supply,delay,6,6,0,0,1720949.513425926,1720949.513425926
power_supply,repair,6,6,1696273,0,92528.33333333333,1788801.3333333333
pump_motor,delay,6,6,0,0,2665.7273148148147,2665.7273148148147
