run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
15,15,2032,1348601.11875,329270.0,0.0,7319.465509259259,7319.482638888889,7319.419907407408
15,15,2033,1012342.425,808943.225,0.0,7299.466203703703,7299.4532407407405,7299.484027777778
15,15,2034,1116660.25,704628.1125,0.0,7299.458333333333,7299.454398148148,7299.457407407407
15,15,2035,1192759.375,481331.0,0.0,7299.4324074074075,7299.437037037037,7299.442361111111
15,15,2036,1375420.13125,302450.94375,0.0,7319.437731481481,7319.4326388888885,7319.458564814815
15,15,2037,1020875.625,506019.95625,0.0,7299.450694444445,7299.454861111111,7299.456481481481
15,15,2038,1087982.15,438913.125,0.0,7299.4643518518515,7299.4638888888885,7299.4430555555555
15,15,2039,1227090.0,447001.25,0.0,7299.425694444444,7299.455324074074,7299.455324074074
15,15,2040,1234339.1125,443532.4,0.0,7319.452777777778,7319.435416666666,7319.44837962963
15,15,2041,1212128.06875,461963.75,0.0,7299.44837962963,7299.469675925926,7299.480555555556
15,15,2042,1302531.93125,371558.75,0.0,7299.446064814815,7299.4643518518515,7299.4636574074075
15,15,2043,1208544.76875,465546.875,0.0,7299.482638888889,7299.457175925926,7299.43912037037
15,15,2044,1287772.69375,390099.3,0.0,7319.462268518519,7319.448611111111,7319.4525462962965
15,15,2045,1182444.0875,491648.08125,0.0,7299.471527777778,7299.438194444444,7299.46412037037
15,15,2046,1153333.125,373562.4125,0.0,7299.449305555556,7299.446064814815,7299.459259259259
16,16,2017,1478373.375,0.0,,7279.48125,7279.45,7279.477083333333
16,16,2018,1163544.0875,510547.64375,,7299.468055555555,7299.426157407407,7299.448842592593
16,16,2019,1219534.15625,454557.88125,,7299.482175925926,7299.462962962963,7299.449305555556
16,16,2020,1167322.8625,510547.55625,,7319.456018518518,7319.467824074074,7319.476851851851
16,16,2021,1204094.5625,469996.25,,7299.466203703703,7299.436342592592,7299.487037037037
16,16,2022,1379700.0,0.0,,7299.421064814815,7299.477777777778,7299.451388888889
16,16,2023,1098417.05,575675.03125,,7299.437962962963,7299.446296296296,7299.46574074074
16,16,2024,1291389.9,386481.875,,7319.455092592592,7319.47662037037,7319.469444444444
16,16,2025,1379700.0,0.0,,7299.458101851852,7299.46412037037,7299.449768518519
16,16,2026,1072783.35625,601307.7625,,7299.4638888888885,7299.456018518518,7299.461342592593
16,16,2027,952021.85,722070.75625,,7299.446527777777,7299.473611111111,7299.447916666667
16,16,2028,952414.6375,872653.2875,,7319.445833333333,7319.410185185185,7319.4638888888885
16,16,2029,1295488.4,231406.875,,7299.459259259259,7299.433333333333,7299.468287037037
16,16,2030,1379353.2125,294738.125,,7299.44212962963,7299.472222222222,7299.467824074074
16,16,2031,1204691.26875,469401.425,,7299.425925925926,7299.447222222222,7299.436574074074
16,16,2032,987091.875,543584.40625,,7319.473148148148,7319.461574074074,7319.459490740741
16,16,2033,1023798.0125,649547.825,,7299.41412037037,7299.428240740741,7299.430555555556
16,16,2034,1125741.24375,548351.275,,7299.426851851852,7299.464814814814,7299.469212962963
16,16,2035,1254496.75,272399.61875,,7299.446296296296,7299.452777777778,7299.4631944444445
16,16,2036,1083336.55625,594535.74375,,7319.458333333333,7319.451388888889,7319.444444444444
16,16,2037,1245718.96875,428372.80625,,7299.4842592592595,7299.434953703703,7299.49212962963
16,16,2038,1160550.75625,513540.8875,,7299.464583333333,7299.446527777778,7299.464583333333
16,16,2039,1288440.66875,385651.10625,,7299.441435185185,7299.440509259259,7299.4430555555555
16,16,2040,1175079.51875,502791.99375,,7319.443518518518,7319.458796296296,7319.423842592592
16,16,2041,1249813.8375,424278.15625,,7299.454861111111,7299.449305555556,7299.45
16,16,2042,1379700.0,0.0,,7299.440277777778,7299.459259259259,7299.454629629629
16,16,2043,1266075.14375,408015.975,,7299.44837962963,7299.452314814815,7299.46087962963
16,16,2044,1024655.625,506020.0875,,7319.461342592593,7319.4430555555555,7319.447222222222
16,16,2045,1231228.79375,295666.875,,7299.4643518518515,7299.4944444444445,7299.4432870370365
16,16,2046,1310648.34375,363443.125,,7299.4636574074075,7299.4224537037035,7299.435185185185
17,17,2017,1525600.275,0.0,0.0,7279.455787037037,7279.433564814814,7279.423148148148
17,17,2018,1246581.36875,427510.625,0.0,7299.458333333333,7299.45,7299.451388888889
17,17,2019,1182641.26875,491451.38125,0.0,7299.449768518519,7299.447916666667,7299.453472222222
17,17,2020,1325330.275,352540.625,920187.135,7319.455555555555,7319.48912037037,7319.469675925926
17,17,2021,1272179.625,401913.06875,0.0,7299.441898148148,7299.473611111111,7299.440740740741
17,17,2022,1239571.83125,434519.375,0.0,7299.4530092592595,7299.461574074074,7299.427777777778
17,17,2023,1193311.01875,480780.49375,0.0,7299.460416666667,7299.4537037037035,7299.428240740741
17,17,2024,1289255.625,241420.30625,0.0,7319.456018518518,7319.469444444444,7319.46574074074
17,17,2025,977732.19375,549163.125,0.0,7299.437037037037,7299.476157407407,7299.465972222222
17,17,2026,1367978.5625,306113.95625,0.0,7299.456481481481,7299.4432870370365,7299.408564814815
17,17,2027,1280131.8,392585.0,0.0,7299.46412037037,7299.451851851852,7299.472222222222
