run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
13,13,2029,5104968.0,0.0,1548793.4097222222,0,1314249,7968010.409722222
13,13,2030,5104968.0,0.0,1548793.6398148148,0,1285554,7939315.639814815
13,13,2031,5104968.0,0.0,1695989.8766203704,0,959216,7760173.876620371
13,13,2032,5118954.21369863,0.0,1699830.4488425925,0,1058561,7877345.662541223
13,13,2033,5104968.0,0.0,1531074.7018518518,0,1026680,7662722.701851852
13,13,2034,5104968.0,0.0,1566513.1678240742,0,781816,7453297.167824075
13,13,2035,5104968.0,0.0,1695989.133564815,0,1443502,8244459.133564815
13,13,2036,5118954.21369863,0.0,1516291.2685185184,0,1283607,7918852.482217149
13,13,2037,5104968.0,0.0,1732333.366898148,0,924822,7762123.366898148
13,13,2038,5104968.0,0.0,1548793.2532407409,0,858809,7512570.253240741
13,13,2039,5104968.0,0.0,1695988.711574074,0,911110,7712066.711574074
13,13,2040,5118954.21369863,0.0,1699829.6317129629,0,1527967,8346750.845411593
13,13,2041,5104968.0,0.0,1695990.5141203704,0,1134730,7935688.51412037
13,13,2042,5104968.0,0.0,1401598.3375,0,880691,7387257.3375
13,13,2043,5104968.0,0.0,1695991.7092592593,0,1406196,8207155.7092592595
13,13,2044,5118954.21369863,0.0,1699046.7136574073,0,1306264,8124264.927356037
13,13,2045,5104968.0,0.0,1695990.4726851853,0,990828,7791786.472685185
13,13,2046,5104968.0,0.0,1695990.9354166668,0,1278734,8079692.935416667
14,14,2017,5104968.0,0.0,1523815.071064815,0,716184,7344967.071064815
14,14,2018,5104968.0,0.0,1695989.5983796297,0,940797,7741754.59837963
14,14,2019,5104968.0,0.0,1548794.5733796295,0,1596907,8250669.573379629
14,14,2020,5118954.21369863,0.0,1552633.651388889,0,1170986,7842573.865087519
14,14,2021,5104968.0,0.0,1695989.5287037038,0,914215,7715172.528703704
14,14,2022,5104968.0,0.0,1548794.4300925925,0,1541944,8195706.430092593
14,14,2023,5104968.0,0.0,1548794.250462963,0,1010438,7664200.250462963
14,14,2024,5118954.21369863,0.0,1699829.2157407408,0,1636526,8455309.429439371
14,14,2025,5104968.0,0.0,1695989.5652777778,0,1219029,8019986.565277778
14,14,2026,5104968.0,0.0,1548794.1006944445,0,1165436,7819198.100694444
14,14,2027,5104968.0,0.0,1548794.8662037037,0,1202183,7855945.866203704
14,14,2028,5118954.21369863,0.0,1847027.1641203703,0,1459665,8425646.377819
14,14,2029,5104968.0,0.0,1695989.7918981481,0,1431955,8232912.791898148
14,14,2030,5104968.0,0.0,1548793.8914351852,0,1155612,7809373.891435185
14,14,2031,5104968.0,0.0,1843185.1629629629,0,1210234,8158387.162962963
14,14,2032,5118954.21369863,0.0,1847026.0289351852,0,1357023,8323003.242633816
14,14,2033,5104968.0,0.0,1695989.6921296297,0,1063218,7864175.69212963
14,14,2034,5104968.0,0.0,1548793.8476851853,0,1174046,7827807.847685185
14,14,2035,5104968.0,0.0,1548793.4363425926,0,1432409,8086170.436342592
14,14,2036,5118954.21369863,0.0,1699829.0289351852,0,1256686,8075469.242633816
14,14,2037,5104968.0,0.0,1548794.3122685186,0,1223332,7877094.312268519
14,14,2038,5104968.0,0.0,1548793.772685185,0,845624,7499385.772685185
14,14,2039,5104968.0,0.0,1695990.1921296297,0,1057676,7858634.19212963
14,14,2040,5118954.21369863,0.0,1699830.8291666666,0,1402696,8221481.042865297
14,14,2041,5104968.0,0.0,1695989.2787037038,0,1248513,8049470.278703704
14,14,2042,5104968.0,0.0,1695990.7733796297,0,910320,7711278.7733796295
14,14,2043,5104968.0,0.0,1548794.3863425925,0,1158571,7812333.386342593
14,14,2044,5118954.21369863,0.0,1552633.6868055556,0,1048300,7719887.900504186
14,14,2045,5104968.0,0.0,1843186.5918981482,0,1554006,8502160.591898149
14,14,2046,5104968.0,0.0,1990382.4069444444,0,1095268,8190618.406944444
15,15,2017,5104968.0,0.0,1517143.4803240742,0,862990,7485101.480324075
15,15,2018,5104968.0,0.0,1695988.057175926,0,1320371,8121327.057175926
15,15,2019,5104968.0,0.0,1548793.7928240742,0,1200656,7854417.792824075
15,15,2020,5118954.21369863,0.0,1552634.5726851851,0,1491563,8163151.786383815
15,15,2021,5104968.0,0.0,1695990.7296296295,0,1181518,7982476.729629629
15,15,2022,5104968.0,0.0,1548794.9608796297,0,920756,7574518.9608796295
15,15,2023,5104968.0,0.0,1548794.947222222,0,1372412,8026174.947222222
15,15,2024,5118954.21369863,0.0,1699830.1074074074,0,1662268,8481052.321106037
15,15,2025,5104968.0,0.0,1695988.6502314815,0,1348084,8149040.6502314815
15,15,2026,5104968.0,0.0,1695989.067824074,0,1248969,8049926.067824074
15,15,2027,5104968.0,0.0,1695990.821064815,0,1603785,8404743.821064815
15,15,2028,5118954.21369863,0.0,1552633.9127314815,0,1101565,7773153.126430112
15,15,2029,5104968.0,0.0,1695990.9300925925,0,1537062,8338020.930092593
15,15,2030,5104968.0,0.0,1548795.0537037037,0,1186095,7839858.053703704
15,15,2031,5104968.0,0.0,1695988.4652777778,0,1168496,7969452.465277778
15,15,2032,5118954.21369863,0.0,1699829.2398148149,0,1657425,8476208.453513445
15,15,2033,5104968.0,0.0,1401598.379398148,0,820148,7326714.3793981485
15,15,2034,5104968.0,0.0,1695989.9289351853,0,1225054,8026011.928935185
15,15,2035,5104968.0,0.0,1695989.7564814815,0,1397929,8198886.756481482
15,15,2036,5118954.21369863,0.0,1699830.5273148147,0,1380764,8199548.741013445
15,15,2037,5104968.0,0.0,1695990.9777777777,0,1343241,8144199.977777777
15,15,2038,5104968.0,0.0,1401598.3377314815,0,790987,7297553.3377314815
15,15,2039,5104968.0,0.0,1695992.0819444444,0,1508301,8309261.081944444
15,15,2040,5118954.21369863,0.0,1699830.2511574074,0,1632138,8450922.464856038
15,15,2041,5104968.0,0.0,1548792.943287037,0,1334470,7988230.943287037
15,15,2042,5104968.0,0.0,1548794.7291666667,0,1297910,7951672.729166667
15,15,2043,5104968.0,0.0,1695989.4305555555,0,1017769,7818726.430555556
15,15,2044,5118954.21369863,0.0,1699828.4833333334,0,1353477,8172259.697031964
15,15,2045,5104968.0,0.0,1695989.9030092594,0,917858,7718815.903009259
15,15,2046,5104968.0,0.0,1548794.624074074,0,1173322,7827084.6240740735
16,16,2017,5104968.0,0.0,1646849.789814815,0,882544,7634361.789814815
16,16,2018,5104968.0,0.0,1515208.2800925926,0,1232150,7852326.280092592
16,16,2019,5104968.0,0.0,1729577.5532407407,0,979105,7813650.553240741
16,16,2020,5118954.21369863,0.0,1699830.883101852,0,1277722,8096507.096800482
16,16,2021,5104968.0,0.0,1548793.7858796297,0,1133669,7787430.78587963
16,16,2022,5104968.0,0.0,1548795.4381944444,0,1647768,8301531.438194444
16,16,2023,5104968.0,0.0,1695990.0824074075,0,1210815,8011773.082407407
16,16,2024,5118954.21369863,0.0,1552634.538888889,0,582368,7253956.75258752
16,16,2025,5104968.0,0.0,1695988.773148148,0,1229435,8030391.773148148
16,16,2026,5104968.0,0.0,1548793.9263888889,0,1510732,8164493.926388889
16,16,2027,5104968.0,0.0,1695989.3916666666,0,960639,7761596.391666667
16,16,2028,5118954.21369863,0.0,1552633.4962962964,0,1145935,7817522.709994927
16,16,2029,5104968.0,0.0,1695990.4243055556,0,1410738,8211696.424305555
16,16,2030,5104968.0,0.0,1548794.2333333334,0,1174791,7828553.233333333
16,16,2031,5104968.0,0.0,1695989.2335648148,0,1041648,7842605.233564815
16,16,2032,5118954.21369863,0.0,1699830.3370370371,0,1645600,8464384.550735667
16,16,2033,5104968.0,0.0,1695989.9648148147,0,694904,7495861.964814815
16,16,2034,5104968.0,0.0,1695990.0819444444,0,1185876,7986834.081944444
16,16,2035,5104968.0,0.0,1548794.9328703703,0,1555792,8209554.93287037
16,16,2036,5118954.21369863,0.0,1847027.0143518518,0,928009,7893990.2280504815
16,16,2037,5104968.0,0.0,1695990.7083333333,0,1443425,8244383.708333333
16,16,2038,5104968.0,0.0,1695988.8532407407,0,1159682,7960638.8532407405
16,16,2039,5104968.0,0.0,1695990.0601851852,0,977874,7778832.060185185
16,16,2040,5118954.21369863,0.0,1699829.538425926,0,1197261,8016044.752124556
16,16,2041,5104968.0,0.0,1548794.6856481482,0,1420231,8073993.685648148
16,16,2042,5104968.0,0.0,1548794.3152777778,0,672828,7326590.315277778
16,16,2043,5104968.0,0.0,1695990.257175926,0,959467,7760425.257175926
16,16,2044,5118954.21369863,0.0,1699828.950925926,0,681413,7500196.164624556
16,16,2045,5104968.0,0.0,1842284.2724537037,0,1719118,8666370.272453703
