run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
17,17,2041,5104968.0,0.0,1695989.5270833333,0,1753933,8554890.527083334
17,17,2042,5104968.0,0.0,1695990.4916666667,0,629004,7429962.491666667
17,17,2043,5104968.0,0.0,2555188.5485555558,0,1484932,9145088.548555557
17,17,2044,5118954.21369863,0.0,1552633.7381944444,0,1175604,7847191.951893074
17,17,2045,5104968.0,0.0,1695991.6743055556,0,935867,7736826.674305555
17,17,2046,5104968.0,0.0,1548793.6145833333,0,1173608,7827369.614583333
18,18,2017,5104968.0,0.0,1529962.1203703703,0,740883,7375813.12037037
18,18,2018,5104968.0,0.0,1695990.3157407409,0,1299167,8100125.315740741
18,18,2019,5104968.0,0.0,1695989.4733796297,0,882710,7683667.47337963
18,18,2020,5118954.21369863,0.0,2636165.2449814817,0,1614005,9369124.458680112
18,18,2021,5104968.0,0.0,1401598.3268518518,0,771741,7278307.326851852
18,18,2022,5104968.0,0.0,1695989.726851852,0,1185546,7986503.726851852
18,18,2023,5104968.0,0.0,1695990.9863425926,0,1163686,7964644.986342592
18,18,2024,5118954.21369863,0.0,1699829.0988425927,0,1431923,8250706.312541223
18,18,2025,5104968.0,0.0,1695988.7534722222,0,1586406,8387362.753472222
18,18,2026,5104968.0,0.0,1548793.7592592593,0,1113904,7767665.759259259
18,18,2027,5104968.0,0.0,1695990.8983796297,0,1046357,7847315.8983796295
18,18,2028,5118954.21369863,0.0,1552634.6756944444,0,1053114,7724702.889393074
18,18,2029,5104968.0,0.0,1695991.4844907408,0,1749716,8550675.484490741
18,18,2030,5104968.0,0.0,1548794.3733796296,0,1172439,7826201.373379629
18,18,2031,5104968.0,0.0,1548793.419675926,0,1178127,7831888.419675926
18,18,2032,5118954.21369863,0.0,1699829.713425926,0,1050550,7869333.927124556
18,18,2033,5104968.0,0.0,1695989.1763888889,0,1357868,8158825.176388889
18,18,2034,5104968.0,0.0,1695990.6851851852,0,1485177,8286135.685185185
18,18,2035,5104968.0,0.0,1695990.210648148,0,1032817,7833775.210648148
18,18,2036,5118954.21369863,0.0,1699830.682175926,0,1510706,8329490.895874556
18,18,2037,5104968.0,0.0,2527475.070009259,0,1052347,8684790.07000926
18,18,2038,5104968.0,0.0,2495705.0522407405,0,1279966,8880639.05224074
18,18,2039,5104968.0,0.0,1695990.4814814816,0,1401789,8202747.481481481
18,18,2040,5118954.21369863,0.0,1847025.6483796297,0,1201669,8167648.86207826
18,18,2041,5104968.0,0.0,1548794.517824074,0,1132329,7786091.517824074
18,18,2042,5104968.0,0.0,1695988.9391203704,0,1179070,7980026.939120371
18,18,2043,5104968.0,0.0,1695990.2425925927,0,1145314,7946272.242592593
18,18,2044,5118954.21369863,0.0,1699829.5206018519,0,1682724,8501507.734300483
18,18,2045,5104968.0,0.0,1695989.7071759258,0,1352383,8153340.707175925
18,18,2046,5104968.0,0.0,1548794.6083333334,0,1216837,7870599.608333333
19,19,2017,5104968.0,0.0,1326934.781712963,0,793197,7225099.781712963
19,19,2018,5104968.0,0.0,1695990.432638889,0,1560401,8361359.432638889
19,19,2019,5104968.0,0.0,1695989.3111111112,0,1636303,8437260.311111111
19,19,2020,5118954.21369863,0.0,1699829.8851851851,0,1842365,8661149.098883815
19,19,2021,5104968.0,0.0,1548794.911111111,0,899439,7553201.911111111
19,19,2022,5104968.0,0.0,1548794.8414351852,0,1263896,7917658.841435185
19,19,2023,5104968.0,0.0,1548794.2712962963,0,1050569,7704331.271296296
19,19,2024,5118954.21369863,0.0,2281469.7779166666,0,1175807,8576230.991615297
19,19,2025,5104968.0,0.0,1695989.089351852,0,1247742,8048699.0893518515
19,19,2026,5104968.0,0.0,1695989.5953703704,0,831958,7632915.595370371
19,19,2027,5104968.0,0.0,1695990.5761574074,0,1684940,8485898.576157408
19,19,2028,5118954.21369863,0.0,1699829.9560185184,0,967871,7786655.169717149
19,19,2029,5104968.0,0.0,1695990.5173611112,0,1482892,8283850.517361111
19,19,2030,5104968.0,0.0,1695990.606712963,0,1630716,8431674.606712963
19,19,2031,5104968.0,0.0,2486565.1674074074,0,1397640,8989173.167407408
19,19,2032,5118954.21369863,0.0,1699830.4217592592,0,1599712,8418496.63545789
19,19,2033,5104968.0,0.0,1695989.598611111,0,1401190,8202147.598611111
19,19,2034,5104968.0,0.0,1401598.3898148148,0,843230,7349796.389814815
19,19,2035,5104968.0,0.0,1695989.3085648147,0,1446219,8247176.308564815
19,19,2036,5118954.21369863,0.0,1699829.6939814815,0,1057521,7876304.907680112
19,19,2037,5104968.0,0.0,1695988.4675925926,0,1230544,8031500.467592592
19,19,2038,5104968.0,0.0,1548794.1363425925,0,1021766,7675528.136342593
19,19,2039,5104968.0,0.0,1695989.9166666667,0,1258560,8059517.916666667
19,19,2040,5118954.21369863,0.0,1847026.4655092594,0,1047299,8013279.679207889
19,19,2041,5104968.0,0.0,1843185.2386574075,0,1243025,8191178.238657407
19,19,2042,5104968.0,0.0,1695991.4972222222,0,1371685,8172644.497222222
19,19,2043,5104968.0,0.0,1548793.7791666666,0,1129472,7783233.779166667
19,19,2044,5118954.21369863,0.0,1699830.8446759258,0,1338619,8157404.058374556
19,19,2045,5104968.0,0.0,1843186.2810185186,0,1824099,8772253.281018518
19,19,2046,5104968.0,0.0,1548794.5738425925,0,921528,7575290.573842593
20,20,2017,5104968.0,0.0,1529030.8405092591,0,801565,7435563.840509259
20,20,2018,5104968.0,0.0,1695989.0835648149,0,1541607,8342564.083564815
20,20,2019,5104968.0,0.0,1548794.7840277778,0,1261541,7915303.784027778
20,20,2020,5118954.21369863,0.0,1552634.1143518519,0,1202850,7874438.328050482
20,20,2021,5104968.0,0.0,1695989.086111111,0,1006893,7807850.086111112
20,20,2022,5104968.0,0.0,1548794.8372685185,0,1234039,7887801.837268518
20,20,2023,5104968.0,0.0,1548794.8465277778,0,1404471,8058233.846527778
20,20,2024,5118954.21369863,0.0,2565738.296185185,0,1669628,9354320.509883815
20,20,2025,5104968.0,0.0,1695990.9511574074,0,1226329,8027287.951157408
20,20,2026,5104968.0,0.0,1548793.9752314815,0,1008957,7662718.975231482
20,20,2027,5104968.0,0.0,1548793.11875,0,1218573,7872334.11875
20,20,2028,5118954.21369863,0.0,1699830.0631944444,0,993368,7812152.276893075
20,20,2029,5104968.0,0.0,1695990.9761574075,0,1606611,8407569.976157408
20,20,2030,5104968.0,0.0,1695988.3958333333,0,868556,7669512.395833333
20,20,2031,5104968.0,0.0,1695991.6543981482,0,1293131,8094090.654398148
20,20,2032,5118954.21369863,0.0,2632631.0243796296,0,1492831,9244416.238078259
20,20,2033,5104968.0,0.0,1695991.1354166667,0,1024305,7825264.135416667
20,20,2034,5104968.0,0.0,1695988.7949074074,0,979938,7780894.794907408
20,20,2035,5104968.0,0.0,1695990.1039351851,0,1223551,8024509.103935185
20,20,2036,5118954.21369863,0.0,1515980.2789351852,0,1905318,8540252.492633816
20,20,2037,5104968.0,0.0,1585448.3504629629,0,765023,7455439.350462963
20,20,2038,5104968.0,0.0,2476132.212703704,0,1442407,9023507.212703705
20,20,2039,5104968.0,0.0,1695989.987037037,0,903333,7704290.987037037
20,20,2040,5118954.21369863,0.0,1552634.4608796297,0,1521503,8193091.67457826
20,20,2041,5104968.0,0.0,1548794.4861111112,0,1077955,7731717.486111111
20,20,2042,5104968.0,0.0,1695989.4620370371,0,979373,7780330.462037037
20,20,2043,5104968.0,0.0,1695989.3298611112,0,1660021,8460978.329861112
20,20,2044,5118954.21369863,0.0,1699829.6770833333,0,1278516,8097299.890781963
20,20,2045,5104968.0,0.0,1695990.5895833333,0,1060413,7861371.589583334
20,20,2046,5104968.0,0.0,1695989.6400462962,0,1028063,7829020.640046297
21,21,2017,5104968.0,0.0,1682289.8097222222,0,844983,7632240.809722222
21,21,2018,5104968.0,0.0,1695988.9868055556,0,1217609,8018565.986805555
21,21,2019,5104968.0,0.0,1695989.6030092593,0,1342850,8143807.603009259
21,21,2020,5118954.21369863,0.0,1552633.8645833333,0,938710,7610298.078281963
21,21,2021,5104968.0,0.0,1695989.5041666667,0,1633921,8434878.504166666
21,21,2022,5104968.0,0.0,1695989.7567129629,0,1436578,8237535.756712963
21,21,2023,5104968.0,0.0,1401598.3456018518,0,949319,7455885.345601852
21,21,2024,5118954.21369863,0.0,1699829.1601851853,0,1665750,8484533.373883815
21,21,2025,5104968.0,0.0,1695991.0960648148,0,1074720,7875679.096064815
21,21,2026,5104968.0,0.0,2632592.209898148,0,1472100,9209660.209898148
21,21,2027,5104968.0,0.0,1695989.7206018518,0,1604739,8405696.720601851
21,21,2028,5118954.21369863,0.0,1699829.8456018518,0,1086319,7905103.059300482
