run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
12,12,2031,1246428.33125,427663.925,0.0,7299.472453703704,7299.467129629629,7299.462268518519
12,12,2032,1157113.125,373368.3375,867578.04,7319.471296296296,7319.4319444444445,7319.431018518519
12,12,2033,1177560.40625,349335.0,787258.269,7299.470601851852,7299.465509259259,7299.431712962963
12,12,2034,1219496.09375,454596.99375,0.0,7299.446296296296,7299.438194444444,7299.467824074074
12,12,2035,1114674.24375,559416.875,0.0,7299.456712962963,7299.457175925926,7299.444444444444
12,12,2036,1213113.23125,464759.375,0.0,7319.485185185185,7319.450462962963,7319.4430555555555
12,12,2037,1219534.4625,454556.74375,998556.951,7299.445138888888,7299.4425925925925,7299.474999999999
12,12,2038,1405581.3375,268509.9125,0.0,7299.468055555555,7299.465046296296,7299.45625
12,12,2039,1412310.04375,261781.25,0.0,7299.471527777778,7299.435416666666,7299.4740740740735
12,12,2040,1213112.61875,464759.375,0.0,7319.439583333333,7319.446759259259,7319.433564814814
12,12,2041,1359945.58125,314146.15,0.0,7299.458333333333,7299.460648148148,7299.40787037037
12,12,2042,1245678.9375,428412.18125,0.0,7299.459953703704,7299.481944444445,7299.457407407407
12,12,2043,1379700.0,0.0,0.0,7299.453935185185,7299.427314814815,7299.45
12,12,2044,586188.2,1238879.85625,0.0,7319.448611111111,7319.430787037037,7319.458333333333
12,12,2045,1248639.78125,572646.875,755559.63,7299.471296296296,7299.45625,7299.455787037037
12,12,2046,1302532.85,371558.75,0.0,7299.489351851852,7299.453935185185,7299.420370370371
13,13,2017,1142345.94375,0.0,0.0,7279.438888888889,7279.441435185185,7279.438425925926
13,13,2018,959542.7375,714550.91875,0.0,7299.467361111111,7299.431481481482,7299.490509259259
13,13,2019,1020875.625,506020.74375,0.0,7299.453472222222,7299.453935185185,7299.468055555555
13,13,2020,762864.21875,915008.95625,0.0,7319.459259259259,7319.451620370371,7319.448148148148
13,13,2021,1099597.81875,574494.4375,0.0,7299.461111111111,7299.428703703704,7299.46087962963
13,13,2022,1004547.61875,522348.75,786429.63,7299.460416666667,7299.4745370370365,7299.433564814814
13,13,2023,1326039.2,348051.875,1987716.192,7299.488194444444,7299.459722222222,7299.480092592593
13,13,2024,1383480.0,0.0,0.0,7319.468055555555,7319.449074074074,7319.4530092592595
13,13,2025,1366336.29375,602144.98125,0.0,7299.430324074074,7299.447916666667,7299.445601851851
13,13,2026,1327252.5,199644.13125,0.0,7299.429166666667,7299.475925925926,7299.428703703704
13,13,2027,1098181.45625,428715.0,0.0,7299.44837962963,7299.412268518518,7299.439351851852
13,13,2028,1079906.46875,597965.0,0.0,7319.4631944444445,7319.447916666666,7319.46574074074
13,13,2029,824236.875,665804.75625,0.0,7299.456712962963,7299.434027777777,7299.478240740741
13,13,2030,1234930.0,476016.95,0.0,7299.45,7299.445601851852,7299.455787037037
13,13,2031,935562.18125,738530.46875,0.0,7299.463425925926,7299.440972222222,7299.4740740740735
13,13,2032,1094794.6375,435881.25,0.0,7319.424074074074,7319.459027777778,7319.439814814815
13,13,2033,1280211.25,393880.525,0.0,7299.444675925926,7299.4532407407405,7299.4643518518515
13,13,2034,1149592.5,377303.475,0.0,7299.473611111111,7299.409259259259,7299.477083333333
13,13,2035,1038642.43125,488254.025,0.0,7299.454398148148,7299.444212962962,7299.439814814815
13,13,2036,1083336.73125,594535.175,0.0,7319.437268518518,7319.4631944444445,7319.475231481481
13,13,2037,1256976.10625,417115.625,0.0,7299.439583333333,7299.434722222222,7299.458796296296
13,13,2038,1050879.375,439672.3375,0.0,7299.44375,7299.463425925926,7299.463425925926
13,13,2039,1563238.79375,0.0,0.0,7299.46574074074,7299.420833333334,7299.465046296296
13,13,2040,1243353.625,434519.375,0.0,7319.437962962963,7319.474999999999,7319.419212962963
13,13,2041,1310959.5375,363132.5,790408.6259999999,7299.423611111111,7299.479166666667,7299.44537037037
13,13,2042,1379700.0,0.0,0.0,7299.446296296296,7299.493287037037,7299.437731481481
13,13,2043,1097089.825,871393.2875,0.0,7299.47337962963,7299.455324074074,7299.446990740741
13,13,2044,1371719.93125,306152.9375,0.0,7319.449537037037,7319.4537037037035,7319.425694444444
13,13,2045,1265803.28125,408287.75,0.0,7299.44212962963,7299.459953703704,7299.459259259259
13,13,2046,1291315.21875,382776.075,0.0,7299.471296296296,7299.457638888889,7299.446296296296
14,14,2017,1473865.41875,0.0,0.0,7279.447685185185,7279.438425925926,7279.444675925925
14,14,2018,1245561.425,428531.00625,0.0,7299.456712962963,7299.46412037037,7299.44837962963
14,14,2019,1051036.875,475860.01875,0.0,7299.453935185185,7299.450462962963,7299.444212962962
14,14,2020,1094793.98125,435881.25,851913.426,7319.41875,7319.459490740741,7319.470138888889
14,14,2021,1132276.75,541816.25,767348.001,7299.479398148148,7299.4425925925925,7299.447453703704
14,14,2022,1201265.25,472827.6625,0.0,7299.451620370371,7299.444675925925,7299.474768518518
14,14,2023,1043173.925,630917.5875,0.0,7299.465046296296,7299.454861111111,7299.483101851852
14,14,2024,1383480.0,0.0,0.0,7319.4837962962965,7319.491898148148,7319.437037037037
14,14,2025,1264850.275,409240.625,0.0,7299.465509259259,7299.446064814814,7299.458796296296
