run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
16,16,2035,1153333.125,373563.4625,7299.451851851852,7299.456712962963,7299.436805555555
16,16,2036,1407519.875,417548.75,7319.4425925925925,7319.479398148148,7319.467361111111
16,16,2037,1306156.1375,367936.25,7299.430324074074,7299.44837962963,7299.44212962963
16,16,2038,1211619.60625,462470.9,7299.459259259259,7299.412268518518,7299.475462962962
16,16,2039,1413220.21875,260871.5125,7299.417592592593,7299.455555555555,7299.455787037037
16,16,2040,1371718.70625,306152.5,7319.448611111111,7319.43912037037,7319.444444444444
16,16,2041,1020875.625,506020.74375,7299.434722222222,7299.434953703703,7299.447222222222
16,16,2042,1525517.80625,1378.125,7299.480092592593,7299.44212962963,7299.461805555556
16,16,2043,1390890.65625,283201.25,7299.473148148148,7299.439351851852,7299.438425925926
16,16,2044,1356874.06875,320996.48125,7319.502777777778,7319.450462962963,7319.447685185185
16,16,2045,834528.90625,985856.98125,7299.470833333333,7299.447222222222,7299.466898148148
16,16,2046,1128539.40625,398356.875,7299.449074074074,7299.4740740740735,7299.434722222222
17,17,2017,1525599.225,0.0,7279.461111111111,7279.469444444444,7279.437962962963
17,17,2018,1236106.13125,437984.375,7299.486111111111,7299.455324074074,7299.4837962962965
17,17,2019,1051036.875,468499.65,7299.443749999999,7299.445833333333,7299.436805555555
17,17,2020,1094951.0875,435723.75,7319.4631944444445,7319.449768518519,7319.444675925926
17,17,2021,1298871.80625,375220.625,7299.44537037037,7299.460648148148,7299.468518518518
17,17,2022,960435.0,566459.79375,7299.477546296296,7299.4326388888885,7299.461111111111
17,17,2023,1381522.25,145372.5,7299.441203703704,7299.425462962963,7299.453935185185
17,17,2024,1249340.9,428414.71875,7319.451851851852,7319.446759259259,7319.443749999999
17,17,2025,1051036.875,475858.8375,7299.469675925926,7299.445138888888,7299.443749999999
17,17,2026,1419575.1875,401711.64375,7299.447916666667,7299.476157407407,7299.4745370370365
17,17,2027,1283873.16875,390217.38125,7299.435416666666,7299.440972222222,7299.436111111111
17,17,2028,1080143.2,597728.75,7319.4428240740735,7319.4537037037035,7319.475462962962
17,17,2029,1280172.09375,393919.1125,7299.445833333333,7299.440740740741,7299.432175925926
17,17,2030,1363326.84375,310763.75,7299.444907407407,7299.452314814815,7299.435648148148
17,17,2031,1340136.01875,333955.625,7299.465046296296,7299.46875,7299.4331018518515
17,17,2032,1325173.69375,352698.125,7319.487962962963,7319.465277777777,7319.47337962963
17,17,2033,1249731.80625,424360.625,7299.441203703704,7299.433333333333,7299.459722222222
17,17,2034,1020875.625,506020.30625,7299.441203703704,7299.456018518518,7299.4643518518515
17,17,2035,1231229.1,295666.875,7299.462268518519,7299.441435185185,7299.439583333333
17,17,2036,1205277.2125,472595.0,7319.465509259259,7319.458564814815,7319.420370370371
17,17,2037,1171339.2,502751.6125,7299.464814814814,7299.43449074074,7299.438194444444
17,17,2038,826453.75,994832.95,7299.437731481481,7299.473611111111,7299.431018518519
17,17,2039,1086647.8375,734639.9125,7299.43449074074,7299.462731481482,7299.431481481482
17,17,2040,1368017.45625,309854.1875,7319.455324074074,7319.47337962963,7319.445601851851
17,17,2041,1231461.63125,442630.625,7299.443981481481,7299.430787037037,7299.441666666667
17,17,2042,888772.5,638123.3,7299.443981481481,7299.459722222222,7299.426851851852
17,17,2043,1310373.55,216523.125,7299.438425925926,7299.4530092592595,7299.445138888888
17,17,2044,1159645.175,518226.95,7319.459027777778,7319.4631944444445,7319.444444444444
17,17,2045,1356515.75625,317575.625,7299.436574074074,7299.458101851852,7299.438657407407
17,17,2046,1174562.65625,499527.5,7299.4532407407405,7299.437731481481,7299.4625
18,18,2017,1168717.13125,445303.79375,7279.437268518518,7279.466666666666,7279.480555555556
18,18,2018,1227838.08125,299057.45625,7299.470833333333,7299.446990740741,7299.437037037037
18,18,2019,1197051.5125,477040.35,7299.459722222222,7299.452777777778,7299.4643518518515
18,18,2020,1279895.94375,397975.39375,7319.504166666667,7319.4428240740735,7319.435648148148
18,18,2021,1039972.5,486922.90625,7299.481481481482,7299.475231481481,7299.438194444444
18,18,2022,1086722.9375,440173.125,7299.454166666666,7299.485879629629,7299.468518518518
18,18,2023,1322260.90625,351831.875,7299.432175925926,7299.4631944444445,7299.466898148148
18,18,2024,1306631.7875,371240.425,7319.414814814814,7319.433796296296,7319.467361111111
18,18,2025,1238588.2,435503.75,7299.468981481481,7299.457638888889,7299.444444444444
18,18,2026,1379700.0,0.0,7299.446064814815,7299.438657407407,7299.447222222222
18,18,2027,1155980.325,518112.5,7299.439583333333,7299.46574074074,7299.441203703704
18,18,2028,1287495.8,390375.31875,7319.462268518519,7319.462268518519,7319.472222222222
18,18,2029,1285475.625,241419.78125,7299.449537037037,7299.4844907407405,7299.408101851852
18,18,2030,1200201.38125,326694.375,7299.475462962962,7299.455555555555,7299.452314814815
18,18,2031,1257649.24375,416441.74375,7299.449074074074,7299.479166666667,7299.450925925926
18,18,2032,1398215.0625,279657.5,7319.437731481481,7319.457407407407,7319.47337962963
18,18,2033,1208786.09375,465305.725,7299.4849537037035,7299.455787037037,7299.46412037037
18,18,2034,1408259.1,265833.50625,7299.445138888888,7299.453472222222,7299.456018518518
18,18,2035,1186223.34375,487867.95,7299.447685185185,7299.469444444444,7299.4428240740735
18,18,2036,1450779.76875,227091.875,7319.438888888889,7319.440277777778,7319.4324074074075
18,18,2037,1098259.41875,575832.05,7299.452777777778,7299.472222222222,7299.459490740741
18,18,2038,1420539.55,253551.875,7299.444444444444,7299.455787037037,7299.459953703704
18,18,2039,1020875.625,506020.175,7299.441898148148,7299.487268518518,7299.46875
18,18,2040,1200476.7875,477395.11875,7319.455092592592,7319.433333333333,7319.454398148148
18,18,2041,679309.4625,994782.00625,7299.465972222222,7299.451620370371,7299.45787037037
18,18,2042,1468424.975,58471.875,7299.449305555556,7299.477546296296,7299.487037037037
18,18,2043,909731.91875,911555.875,7299.460185185185,7299.434953703703,7299.469444444444
18,18,2044,720373.3,957498.25625,7319.448148148148,7319.467824074074,7319.473148148148
18,18,2045,1252542.63125,568744.85625,7299.435879629629,7299.43912037037,7299.425462962963
18,18,2046,1313956.15,360134.88125,7299.4849537037035,7299.455092592592,7299.45
19,19,2017,1494046.725,0.0,7279.465277777777,7279.460185185185,7279.460185185185
19,19,2018,1245560.76875,428529.0375,7299.455555555555,7299.449768518519,7299.468055555555
19,19,2019,1051036.875,475859.23125,7299.4224537037035,7299.456712962963,7299.451388888889
19,19,2020,1530202.075,472.5,7319.468518518518,7319.442361111111,7319.451851851852
19,19,2021,1232021.71875,442069.75,7299.413194444444,7299.454861111111,7299.451388888889
19,19,2022,1340490.21875,333601.25,7299.4375,7299.448148148148,7299.49537037037
19,19,2023,832072.5,677340.40625,7299.44537037037,7299.453935185185,7299.455555555555
19,19,2024,1219337.45625,476015.4625,7319.424074074074,7319.452083333334,7319.459259259259
19,19,2025,1325729.8,201166.875,7299.481018518519,7299.447916666667,7299.468981481481
19,19,2026,1219534.59375,454557.05,7299.421527777778,7299.471759259259,7299.476157407407
19,19,2027,1152321.03125,521769.3,7299.4425925925925,7299.430092592593,7299.4636574074075
19,19,2028,1157113.125,373562.01875,7319.454629629629,7319.453935185185,7319.4849537037035
19,19,2029,1267462.475,553825.625,7299.452083333334,7299.448842592593,7299.480787037037
19,19,2030,1163737.76875,510355.625,7299.45787037037,7299.428009259259,7299.448148148148
19,19,2031,1021033.125,505862.7625,7299.420601851852,7299.46412037037,7299.474999999999
19,19,2032,1091640.175,439035.3625,7319.471990740741,7319.4120370370365,7319.46087962963
19,19,2033,1039511.48125,634579.76875,7299.458564814815,7299.486805555555,7299.45787037037
19,19,2034,1367658.225,306432.5,7299.439814814815,7299.4743055555555,7299.462962962963
19,19,2035,1379700.0,0.0,7299.437037037037,7299.455092592592,7299.46574074074
19,19,2036,1328958.6375,348913.88125,7319.4125,7319.453472222222,7319.4631944444445
19,19,2037,1163543.3875,510548.60625,7299.4331018518515,7299.440046296296,7299.450694444445
19,19,2038,1311194.86875,362896.25,7299.446064814815,7299.468981481481,7299.491666666667
19,19,2039,1311195.91875,362896.25,7299.457175925926,7299.45625,7299.459027777778
19,19,2040,1228115.36875,449757.5,7319.435648148148,7319.458564814815,7319.450694444445
19,19,2041,1379700.0,0.0,7299.450694444445,7299.43912037037,7299.451620370371
19,19,2042,888035.6375,933251.71875,7299.472916666667,7299.480092592593,7299.4638888888885
19,19,2043,1206785.6875,614502.5875,7299.441203703704,7299.438425925926,7299.440509259259
19,19,2044,1383480.0,0.0,7319.4631944444445,7319.462268518519,7319.492361111111
19,19,2045,1162330.875,806153.1124999999,7299.45625,7299.484722222222,7299.447916666667
19,19,2046,1379700.0,0.0,7299.456481481481,7299.469444444444,7299.44837962963
20,20,2017,1480225.575,0.0,7279.461111111111,7279.439814814815,7279.477546296296
20,20,2018,1163543.9125,510548.34375,7299.457638888889,7299.456712962963,7299.416435185185
20,20,2019,1149592.5,377303.3875,7299.425462962963,7299.457638888889,7299.449074074074
20,20,2020,1144131.075,533741.05,7319.476851851851,7319.469675925926,7319.462037037037
20,20,2021,1151569.3625,375325.825,7299.433333333333,7299.476157407407,7299.419907407408
20,20,2022,1302414.55,371676.875,7299.447453703704,7299.483564814815,7299.439351851852
20,20,2023,1346152.5,0.0,7299.481481481482,7299.466898148148,7299.436342592592
