subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
yaw,delay,10,10,0,0,1444.1331018518517,1444.1331018518517
yaw,repair,10,10,102400,0,1300.0,103700.0
blades,delay,11,11,0,0,6255.717824074074,6255.717824074074
blades,repair,11,11,273503,0,6777.5,280280.5
controls,delay,11,11,0,0,6891.532407407407,6891.532407407407
controls,repair,11,11,563344,0,5880.0,569224.0
electrical,delay,11,11,0,0,4738.190277777778,4738.190277777778
electrical,repair,11,11,230552,0,3496.666666666667,234048.66666666666
gearbox,delay,11,11,0,0,29656604.324305557,29656604.324305557
gearbox,repair,11,11,20963209,0,2032968.3333333333,22996177.333333332
generator,delay,11,11,0,0,5126560.413194444,5126560.413194444
generator,repair,11,11,6669548,0,388351.6666666667,7057899.666666667
heat_cool,delay,11,11,0,0,2119.9483796296295,2119.9483796296295
heat_cool,repair,11,11,313112,0,1735.0,314847.0
hub,delay,11,11,0,0,141558.89837962962,141558.89837962962
hub,repair,11,11,411099,0,52025.832870370374,463124.8328703704
main_bearing_failures,delay,11,11,0,0,943685.7062499999,943685.7062499999
main_bearing_failures,repair,11,11,11815380,0,238140.0,12053520.0
main_bearing_maintenance,delay,11,11,0,0,21792.99212962963,21792.99212962963
main_bearing_maintenance,maintenance,11,11,7328000,0,9160.0,7337160.0
oil,delay,11,11,0,0,3307.3620370370368,3307.3620370370368
oil,repair,11,11,260792,0,2983.333333333333,263775.3333333333
other,delay,11,11,0,0,9880.494675925926,9880.494675925926
other,repair,11,11,555950,0,8241.666666666668,564191.6666666666
pitch,delay,11,11,0,0,26992.106712962963,26992.106712962963
pitch,repair,11,11,1540205,0,20475.829398148147,1560680.8293981482
power_supply,delay,11,11,0,0,880129.9164351852,880129.9164351852
power_supply,repair,11,11,1534112,0,47722.5,1581834.5
pump_motor,delay,11,11,0,0,3366.469212962963,3366.469212962963
pump_motor,repair,11,11,578094,0,2505.0,580599.0
relay,delay,11,11,0,0,434873.7585648148,434873.7585648148
relay,repair,11,11,768194,0,74897.5,843091.5
safety,delay,11,11,0,0,1675.6631944444443,1675.6631944444443
safety,repair,11,11,185316,0,1245.8333333333333,186561.8333333333
sensors,delay,11,11,0,0,3719.9,3719.9
sensors,repair,11,11,607664,0,3845.0,611509.0
service_items,delay,11,11,0,0,1104.9657407407408,1104.9657407407408
service_items,repair,11,11,30580,0,1302.5,31882.500000000004
tower_substructure,delay,11,11,0,0,995.7752314814815,995.7752314814815
tower_substructure,repair,11,11,296881,0,922.5,297803.5
transformer,delay,11,11,0,0,978.3314814814814,978.3314814814814
transformer,maintenance,11,11,4176,0,580.0,4756.0
transformer,repair,11,11,4600,0,80.0,4680.0
xformer,delay,11,11,0,0,1060.8196759259258,1060.8196759259258
xformer,repair,11,11,156579,0,962.5,157541.5
yaw,delay,11,11,0,0,279759.2092592592,279759.2092592592
yaw,repair,11,11,183236,0,24677.5,207913.5
blades,delay,12,12,0,0,1137753.1891203704,1137753.1891203704
blades,repair,12,12,459902,0,52470.0,512372.0
controls,delay,12,12,0,0,6288.172222222222,6288.172222222222
controls,repair,12,12,507988,0,5400.0,513388.0
electrical,delay,12,12,0,0,4249.00625,4249.00625
electrical,repair,12,12,247866,0,3584.166666666667,251450.16666666666
gearbox,delay,12,12,0,0,28215755.995833334,28215755.995833334
gearbox,repair,12,12,19090294,0,1840694.375,20930988.375
generator,delay,12,12,0,0,6055339.834953704,6055339.834953704
generator,repair,12,12,7279398,0,477302.4988425926,7756700.498842592
heat_cool,delay,12,12,0,0,2224.0872685185186,2224.0872685185186
heat_cool,repair,12,12,312064,0,1729.1666666666667,313793.1666666666
hub,delay,12,12,0,0,5624.114583333333,5624.114583333333
hub,repair,12,12,245844,0,4866.666666666667,250710.6666666667
main_bearing_failures,delay,12,12,0,0,793981.25625,793981.25625
main_bearing_failures,repair,12,12,11158970,0,224910.0,11383880.0
main_bearing_maintenance,delay,12,12,0,0,22443.784027777776,22443.784027777776
main_bearing_maintenance,maintenance,12,12,7336000,0,9170.0,7345170.0
oil,delay,12,12,0,0,3365.7162037037037,3365.7162037037037
oil,repair,12,12,240599,0,2883.333333333333,243482.3333333333
other,delay,12,12,0,0,9445.482175925925,9445.482175925925
other,repair,12,12,627368,0,8371.666666666668,635739.6666666666
pitch,delay,12,12,0,0,88023.60601851852,88023.60601851852
pitch,repair,12,12,1548970,0,20915.0,1569885.0
power_supply,delay,12,12,0,0,699712.1083333333,699712.1083333333
power_supply,repair,12,12,1610144,0,56705.833333333336,1666849.8333333333
pump_motor,delay,12,12,0,0,3204.063888888889,3204.063888888889
pump_motor,repair,12,12,606556,0,2623.333333333333,609179.3333333334
relay,delay,12,12,0,0,555808.2648148148,555808.2648148148
relay,repair,12,12,683074,0,51003.333333333336,734077.3333333334
safety,delay,12,12,0,0,1130.7261574074073,1130.7261574074073
safety,repair,12,12,195812,0,1229.1666666666665,197041.16666666666
sensors,delay,12,12,0,0,4212.355092592593,4212.355092592593
sensors,repair,12,12,627967,0,3660.0,631627.0
service_items,delay,12,12,0,0,1560.8087962962964,1560.8087962962964
service_items,repair,12,12,28258,0,1197.5,29455.500000000004
tower_substructure,delay,12,12,0,0,1342.3780092592592,1342.3780092592592
tower_substructure,repair,12,12,332553,0,1019.1666666666666,333572.1666666667
transformer,delay,12,12,0,0,988.330787037037,988.330787037037
transformer,maintenance,12,12,4176,0,580.0,4756.0
transformer,repair,12,12,30525,0,80.0,30605.0
xformer,delay,12,12,0,0,4655.667824074074,4655.667824074074
xformer,repair,12,12,147723,0,985.0,148708.0
yaw,delay,12,12,0,0,1927.4011574074075,1927.4011574074075
yaw,repair,12,12,124229,0,1483.3333333333335,125712.33333333333
blades,delay,13,13,0,0,481370.2888888889,481370.2888888889
blades,repair,13,13,450744,0,52422.49953703704,503166.49953703705
controls,delay,13,13,0,0,5968.21875,5968.21875
controls,repair,13,13,532580,0,5466.666666666666,538046.6666666666
electrical,delay,13,13,0,0,52337.41921296296,52337.41921296296
electrical,repair,13,13,275052,0,9169.166666666666,284221.1666666666
gearbox,delay,13,13,0,0,27171338.25949074,27171338.25949074
gearbox,repair,13,13,19852880,0,1898670.0,21751550.0
generator,delay,13,13,0,0,5101696.75625,5101696.75625
generator,repair,13,13,6220376,0,361611.6666666667,6581987.666666667
heat_cool,delay,13,13,0,0,2145.757638888889,2145.757638888889
heat_cool,repair,13,13,300320,0,1664.1666666666667,301984.1666666666
hub,delay,13,13,0,0,2309215.7685185187,2309215.7685185187
hub,repair,13,13,580824,0,99353.33333333333,680177.3333333334
main_bearing_failures,delay,13,13,0,0,587150.76875,587150.76875
main_bearing_failures,repair,13,13,7876920,0,158760.0,8035680.0
main_bearing_maintenance,delay,13,13,0,0,20623.940046296295,20623.940046296295
main_bearing_maintenance,maintenance,13,13,7324000,0,9155.0,7333155.0
oil,delay,13,13,0,0,4072.281712962963,4072.281712962963
oil,repair,13,13,244743,0,2936.6666666666665,247679.66666666666
other,delay,13,13,0,0,84879.58703703704,84879.58703703704
other,repair,13,13,665234,0,14475.833333333334,679709.8333333334
pitch,delay,13,13,0,0,20345.485416666666,20345.485416666666
pitch,repair,13,13,1593330,0,17155.833333333332,1610485.8333333335
power_supply,delay,13,13,0,0,520575.425,520575.425
power_supply,repair,13,13,1254639,0,29365.0,1284004.0
pump_motor,delay,13,13,0,0,2964.0777777777776,2964.0777777777776
pump_motor,repair,13,13,566784,0,2470.0,569254.0
relay,delay,13,13,0,0,932442.8043981482,932442.8043981482
relay,repair,13,13,703456,0,74575.83333333333,778031.8333333334
safety,delay,13,13,0,0,1754.0703703703703,1754.0703703703703
safety,repair,13,13,171038,0,1182.5,172220.5
sensors,delay,13,13,0,0,4419.88449074074,4419.88449074074
sensors,repair,13,13,701852,0,3885.0,705737.0
service_items,delay,13,13,0,0,1363.2925925925927,1363.2925925925927
service_items,repair,13,13,34844,0,1415.0,36259.0
tower_substructure,delay,13,13,0,0,1265.732638888889,1265.732638888889
tower_substructure,repair,13,13,321538,0,910.0,322448.0
transformer,delay,13,13,0,0,994.9981481481482,994.9981481481482
transformer,maintenance,13,13,4176,0,580.0,4756.0
transformer,repair,13,13,2875,0,50.0,2925.0
xformer,delay,13,13,0,0,840.8219907407407,840.8219907407407
xformer,repair,13,13,33060,0,775.0,33835.0
yaw,delay,13,13,0,0,77316.41805555555,77316.41805555555
yaw,repair,13,13,151582,0,9259.166666666666,160841.16666666666
blades,delay,14,14,0,0,1105112.7837962962,1105112.7837962962
blades,repair,14,14,427705,0,52127.5,479832.5
controls,delay,14,14,0,0,155054.6648148148,155054.6648148148
controls,repair,14,14,488241,0,7000.0,495241.0
electrical,delay,14,14,0,0,8019.868287037037,8019.868287037037
electrical,repair,14,14,236055,0,6260.0,242315.0
gearbox,delay,14,14,0,0,25604000.511574075,25604000.511574075
gearbox,repair,14,14,19847206,0,1925563.9583333333,21772769.958333332
generator,delay,14,14,0,0,7246731.498148148,7246731.498148148
generator,repair,14,14,6878939,0,450869.1666666667,7329808.166666667
heat_cool,delay,14,14,0,0,1651.6011574074073,1651.6011574074073
heat_cool,repair,14,14,288288,0,1597.5,289885.5
hub,delay,14,14,0,0,1124891.1708333334,1124891.1708333334
hub,repair,14,14,431071,0,52501.66666666667,483572.6666666667
main_bearing_failures,delay,14,14,0,0,682376.8,682376.8
main_bearing_failures,repair,14,14,9189740,0,185220.0,9374960.0
main_bearing_maintenance,delay,14,14,0,0,21397.87986111111,21397.87986111111
main_bearing_maintenance,maintenance,14,14,7320000,0,9150.0,7329150.0
oil,delay,14,14,0,0,2612.339814814815,2612.339814814815
oil,repair,14,14,245648,0,2921.6666666666665,248569.66666666666
other,delay,14,14,0,0,134940.4111111111,134940.4111111111
other,repair,14,14,668454,0,19915.833333333332,688369.8333333334
pitch,delay,14,14,0,0,18977.148148148146,18977.148148148146
pitch,repair,14,14,1561960,0,16775.833333333332,1578735.8333333335
power_supply,delay,14,14,0,0,570664.3400462962,570664.3400462962
power_supply,repair,14,14,1538071,0,38651.666666666664,1576722.6666666665
pump_motor,delay,14,14,0,0,3196.5733796296295,3196.5733796296295
pump_motor,repair,14,14,527418,0,2366.6666666666665,529784.6666666667
relay,delay,14,14,0,0,238998.35532407407,238998.35532407407
relay,repair,14,14,817485,0,28029.166666666668,845514.1666666666
safety,delay,14,14,0,0,1739.8652777777777,1739.8652777777777
safety,repair,14,14,175026,0,1164.1666666666665,176190.16666666666
sensors,delay,14,14,0,0,4937.379398148148,4937.379398148148
sensors,repair,14,14,654928,0,4081.6666666666665,659009.6666666666
service_items,delay,14,14,0,0,1379.9569444444444,1379.9569444444444
service_items,repair,14,14,36392,0,1485.0,37877.0
tower_substructure,delay,14,14,0,0,1185.7789351851852,1185.7789351851852
tower_substructure,repair,14,14,354940,0,965.0,355905.0
transformer,delay,14,14,0,0,882.4979166666667,882.4979166666667
transformer,maintenance,14,14,4176,0,580.0,4756.0
transformer,repair,14,14,1725,0,30.0,1755.0
xformer,delay,14,14,0,0,1297.4659722222223,1297.4659722222223
xformer,repair,14,14,42378,0,770.0,43148.0
yaw,delay,14,14,0,0,384244.83472222224,384244.83472222224
yaw,repair,14,14,209012,0,24860.833333333332,233872.83333333334
blades,delay,15,15,0,0,7156.50162037037,7156.50162037037
blades,repair,15,15,282338,0,6775.0,289113.0
controls,delay,15,15,0,0,7545.696527777777,7545.696527777777
controls,repair,15,15,620608,0,5905.0,626513.0
electrical,delay,15,15,0,0,29185.498148148148,29185.498148148148
electrical,repair,15,15,253380,0,9255.833333333334,262635.8333333333
gearbox,delay,15,15,0,0,30456688.399305556,30456688.399305556
gearbox,repair,15,15,20897653,0,2028113.9583333333,22925766.958333332
generator,delay,15,15,0,0,5233556.357407408,5233556.357407408
generator,repair,15,15,7176545,0,439579.1666666667,7616124.166666667
heat_cool,delay,15,15,0,0,1834.9347222222223,1834.9347222222223
heat_cool,repair,15,15,289648,0,1605.0,291253.0
hub,delay,15,15,0,0,6704.0775462962965,6704.0775462962965
hub,repair,15,15,263389,0,5341.666666666667,268730.6666666667
main_bearing_failures,delay,15,15,0,0,560466.94375,560466.94375
main_bearing_failures,repair,15,15,7876920,0,158760.0,8035680.0
main_bearing_maintenance,delay,15,15,0,0,22837.93634259259,22837.93634259259
main_bearing_maintenance,maintenance,15,15,7332000,0,9165.0,7341165.0
oil,delay,15,15,0,0,3718.172685185185,3718.172685185185
oil,repair,15,15,265582,0,3018.333333333333,268600.3333333333
other,delay,15,15,0,0,9903.862037037037,9903.862037037037
other,repair,15,15,658536,0,8734.166666666668,667270.1666666666
pitch,delay,15,15,0,0,220799.29050925927,220799.29050925927
pitch,repair,15,15,1477165,0,27922.5,1505087.5
power_supply,delay,15,15,0,0,743466.4041666667,743466.4041666667
power_supply,repair,15,15,1657758,0,29913.333333333336,1687671.3333333333
pump_motor,delay,15,15,0,0,3304.0710648148147,3304.0710648148147
pump_motor,repair,15,15,587578,0,2611.6666666666665,590189.6666666667
relay,delay,15,15,0,0,4958.204398148148,4958.204398148148
relay,repair,15,15,701680,0,3987.5,705667.5
safety,delay,15,15,0,0,1301.5532407407406,1301.5532407407406
safety,repair,15,15,148680,0,1180.0,149860.0
sensors,delay,15,15,0,0,4352.362037037037,4352.362037037037
sensors,repair,15,15,629425,0,3700.0,633125.0
service_items,delay,15,15,0,0,1364.9592592592592,1364.9592592592592
service_items,repair,15,15,30193,0,1285.0,31478.000000000004
tower_substructure,delay,15,15,0,0,1333.2662037037037,1333.2662037037037
tower_substructure,repair,15,15,335133,0,942.5,336075.5
transformer,delay,15,15,0,0,958.3275462962963,958.3275462962963
transformer,maintenance,15,15,4176,0,580.0,4756.0
transformer,repair,15,15,3450,0,60.0,3510.0
xformer,delay,15,15,0,0,4247.486574074074,4247.486574074074
xformer,repair,15,15,264132,0,1022.5,265154.5
yaw,delay,15,15,0,0,1761.5993055555555,1761.5993055555555
yaw,repair,15,15,117558,0,1433.3333333333335,118991.33333333333
blades,delay,16,16,0,0,315510.85625,315510.85625
blades,repair,16,16,466742,0,52900.0,519642.0
controls,delay,16,16,0,0,7018.9849537037035,7018.9849537037035
controls,repair,16,16,486304,0,5283.333333333333,491587.3333333333
electrical,delay,16,16,0,0,159090.74351851852,159090.74351851852
electrical,repair,16,16,309033,0,17479.166666666668,326512.1666666666
gearbox,delay,16,16,0,0,27048575.109953705,27048575.109953705
gearbox,repair,16,16,21267022,0,2064166.875,23331188.875
generator,delay,16,16,0,0,6469398.88125,6469398.88125
generator,repair,16,16,7074398,0,451721.6666666667,7526119.666666667
heat_cool,delay,16,16,0,0,2155.702546296296,2155.702546296296
heat_cool,repair,16,16,323792,0,1794.1666666666667,325586.1666666666
hub,delay,16,16,0,0,1116315.9210648148,1116315.9210648148
hub,repair,16,16,400134,0,52043.333333333336,452177.3333333334
main_bearing_failures,delay,16,16,0,0,646357.95,646357.95
main_bearing_failures,repair,16,16,9846150,0,198450.0,10044600.0
main_bearing_maintenance,delay,16,16,0,0,22313.894444444442,22313.894444444442
main_bearing_maintenance,maintenance,16,16,7332000,0,9165.0,7341165.0
oil,delay,16,16,0,0,2759.0324074074074,2759.0324074074074
oil,repair,16,16,222469,0,2653.3312499999997,225122.33125
other,delay,16,16,0,0,161292.66435185185,161292.66435185185
other,repair,16,16,747834,0,14794.166666666668,762628.1666666666
pitch,delay,16,16,0,0,18946.355092592592,18946.355092592592
pitch,repair,16,16,1546880,0,16859.166666666668,1563739.1666666667
power_supply,delay,16,16,0,0,364767.21574074076,364767.21574074076
power_supply,repair,16,16,1470616,0,29680.0,1500296.0
pump_motor,delay,16,16,0,0,3016.5773148148146,3016.5773148148146
pump_motor,repair,16,16,513876,0,2353.333333333333,516229.3333333334
relay,delay,16,16,0,0,561305.5113425925,561305.5113425925
relay,repair,16,16,642838,0,27260.0,670098.0
safety,delay,16,16,0,0,1669.062037037037,1669.062037037037
safety,repair,16,16,181012,0,1236.6666666666665,182248.66666666666
sensors,delay,16,16,0,0,4264.086574074074,4264.086574074074
sensors,repair,16,16,601103,0,3665.0,604768.0
service_items,delay,16,16,0,0,1439.9708333333333,1439.9708333333333
service_items,repair,16,16,36012,0,1387.5,37399.5
tower_substructure,delay,16,16,0,0,995.7942129629629,995.7942129629629
tower_substructure,repair,16,16,326914,0,946.6666666666666,327860.6666666667
transformer,delay,16,16,0,0,1079.1666666666665,1079.1666666666665
transformer,maintenance,16,16,4176,0,580.0,4756.0
transformer,repair,16,16,32250,0,110.0,32360.0
xformer,delay,16,16,0,0,832.4851851851852,832.4851851851852
xformer,repair,16,16,34934,0,726.6666666666667,35660.666666666664
yaw,delay,16,16,0,0,155228.27708333335,155228.27708333335
yaw,repair,16,16,160789,0,17064.166666666668,177853.16666666666
blades,delay,17,17,0,0,512662.5490740741,512662.5490740741
blades,repair,17,17,443380,0,52555.0,495935.0
controls,delay,17,17,0,0,16924.013425925925,16924.013425925925
controls,repair,17,17,530641,0,7268.333333333333,537909.3333333334
electrical,delay,17,17,0,0,110866.3226851852,110866.3226851852
electrical,repair,17,17,255956,0,9035.833333333334,264991.8333333333
gearbox,delay,17,17,0,0,29460211.205324072,29460211.205324072
gearbox,repair,17,17,18705947,0,1801770.0,20507717.0
generator,delay,17,17,0,0,5749153.55,5749153.55
generator,repair,17,17,6864346,0,451087.4981481482,7315433.498148148
heat_cool,delay,17,17,0,0,2231.582638888889,2231.582638888889
heat_cool,repair,17,17,304840,0,1689.1666666666667,306529.1666666666
hub,delay,17,17,0,0,5495.7655092592595,5495.7655092592595
hub,repair,17,17,242803,0,4858.333333333333,247661.33333333334
main_bearing_failures,delay,17,17,0,0,659802.89375,659802.89375
main_bearing_failures,repair,17,17,9846150,0,198450.0,10044600.0
main_bearing_maintenance,delay,17,17,0,0,23180.455555555556,23180.455555555556
main_bearing_maintenance,maintenance,17,17,7336000,0,9170.0,7345170.0
oil,delay,17,17,0,0,3208.1877314814815,3208.1877314814815
oil,repair,17,17,254058,0,2896.6666666666665,256954.66666666666
other,delay,17,17,0,0,84615.46782407408,84615.46782407408
other,repair,17,17,627220,0,14173.333333333334,641393.3333333334
pitch,delay,17,17,0,0,18938.85023148148,18938.85023148148
pitch,repair,17,17,1615165,0,17377.5,1632542.5
power_supply,delay,17,17,0,0,427335.31412037037,427335.31412037037
power_supply,repair,17,17,1590315,0,56525.0,1646840.0
pump_motor,delay,17,17,0,0,3793.1844907407403,3793.1844907407403
pump_motor,repair,17,17,581512,0,2645.0,584157.0
relay,delay,17,17,0,0,487528.9877314815,487528.9877314815
relay,repair,17,17,720024,0,27557.5,747581.5
safety,delay,17,17,0,0,1469.8886574074074,1469.8886574074074
safety,repair,17,17,158652,0,1184.1666666666665,159836.16666666666
sensors,delay,17,17,0,0,3855.6863425925926,3855.6863425925926
sensors,repair,17,17,689070,0,3958.333333333333,693028.3333333334
service_items,delay,17,17,0,0,1733.2710648148147,1733.2710648148147
service_items,repair,17,17,29154,0,1318.3333333333335,30472.333333333336
tower_substructure,delay,17,17,0,0,1037.4668981481482,1037.4668981481482
tower_substructure,repair,17,17,320547,0,1015.8333333333334,321562.8333333334
transformer,delay,17,17,0,0,960.8273148148148,960.8273148148148
transformer,maintenance,17,17,4176,0,580.0,4756.0
transformer,repair,17,17,4025,0,70.0,4095.0
xformer,delay,17,17,0,0,1144.973611111111,1144.973611111111
xformer,repair,17,17,274194,0,1165.0,275359.0
yaw,delay,17,17,0,0,2422.4347222222223,2422.4347222222223
yaw,repair,17,17,125957,0,1587.5,127544.5
blades,delay,18,18,0,0,7348.166898148148,7348.166898148148
blades,repair,18,18,286511,0,6937.5,293448.5
controls,delay,18,18,0,0,50957.76111111111,50957.76111111111
controls,repair,18,18,572718,0,9316.666666666666,582034.6666666666
electrical,delay,18,18,0,0,58446.698842592596,58446.698842592596
electrical,repair,18,18,259030,0,9043.333333333334,268073.3333333333
gearbox,delay,18,18,0,0,27831910.232638888,27831910.232638888
gearbox,repair,18,18,18640819,0,1809620.2083333333,20450439.208333332
generator,delay,18,18,0,0,6607104.971064814,6607104.971064814
generator,repair,18,18,7120003,0,451995.8333333333,7571998.833333333
heat_cool,delay,18,18,0,0,2024.0773148148148,2024.0773148148148
heat_cool,repair,18,18,321832,0,1783.3333333333335,323615.3333333333
hub,delay,18,18,0,0,142488.89212962962,142488.89212962962
hub,repair,18,18,390551,0,51735.0,442286.0
main_bearing_failures,delay,18,18,0,0,325544.66875,325544.66875
main_bearing_failures,repair,18,18,6564100,0,132300.0,6696400.0
main_bearing_maintenance,delay,18,18,0,0,21888.943287037036,21888.943287037036
main_bearing_maintenance,maintenance,18,18,7328000,0,9160.0,7337160.0
oil,delay,18,18,0,0,3515.6979166666665,3515.6979166666665
oil,repair,18,18,259366,0,2938.333333333333,262304.3333333333
other,delay,18,18,0,0,57236.44768518519,57236.44768518519
other,repair,18,18,619548,0,14360.833333333334,633908.8333333334
pitch,delay,18,18,0,0,19861.333333333332,19861.333333333332
pitch,repair,18,18,1588835,0,17324.16550925926,1606159.1655092593
power_supply,delay,18,18,0,0,567824.9384259259,567824.9384259259
power_supply,repair,18,18,1489366,0,38505.833333333336,1527871.8333333333
pump_motor,delay,18,18,0,0,2489.8902777777776,2489.8902777777776
pump_motor,repair,18,18,516706,0,2311.6666666666665,519017.6666666667
relay,delay,18,18,0,0,1315226.6525462964,1315226.6525462964
relay,repair,18,18,715799,0,74700.83333333333,790499.8333333334
safety,delay,18,18,0,0,1760.605787037037,1760.605787037037
safety,repair,18,18,181328,0,1264.1666666666665,182592.16666666666
sensors,delay,18,18,0,0,4189.038194444444,4189.038194444444
sensors,repair,18,18,653871,0,3946.6666666666665,657817.6666666666
service_items,delay,18,18,0,0,1334.9701388888889,1334.9701388888889
service_items,repair,18,18,31232,0,1251.6666666666667,32483.666666666668
tower_substructure,delay,18,18,0,0,1579.0918981481482,1579.0918981481482
tower_substructure,repair,18,18,378379,0,1054.1666666666667,379433.1666666667
transformer,delay,18,18,0,0,969.9905092592593,969.9905092592593
transformer,maintenance,18,18,4176,0,580.0,4756.0
transformer,repair,18,18,5175,0,90.0,5265.0
xformer,delay,18,18,0,0,1486.6233796296297,1486.6233796296297
xformer,repair,18,18,36474,0,785.0,37259.0
yaw,delay,18,18,0,0,102594.72083333334,102594.72083333334
yaw,repair,18,18,135201,0,9175.833333333332,144376.83333333334
blades,delay,19,19,0,0,1111565.9962962964,1111565.9962962964
blades,repair,19,19,421895,0,52212.5,474107.5
controls,delay,19,19,0,0,78665.47615740741,78665.47615740741
controls,repair,19,19,621273,0,7925.0,629198.0
electrical,delay,19,19,0,0,4263.167592592593,4263.167592592593
electrical,repair,19,19,209192,0,3376.666666666667,212568.66666666666
gearbox,delay,19,19,0,0,27357895.569444444,27357895.569444444
gearbox,repair,19,19,20201015,0,1959092.2916666667,22160107.291666668
generator,delay,19,19,0,0,5044117.267824074,5044117.267824074
generator,repair,19,19,6683721,0,400747.5,7084468.5
heat_cool,delay,19,19,0,0,2261.617824074074,2261.617824074074
heat_cool,repair,19,19,272504,0,1510.0,274014.0
hub,delay,19,19,0,0,1108551.9907407407,1108551.9907407407
hub,repair,19,19,400614,0,51835.0,452449.0
main_bearing_failures,delay,19,19,0,0,863298.7999999999,863298.7999999999
main_bearing_failures,repair,19,19,12471790,0,251370.0,12723160.0
main_bearing_maintenance,delay,19,19,0,0,21081.412037037036,21081.412037037036
main_bearing_maintenance,maintenance,19,19,7328000,0,9160.0,7337160.0
oil,delay,19,19,0,0,3338.9641203703704,3338.9641203703704
oil,repair,19,19,268943,0,2955.0,271898.0
other,delay,19,19,0,0,9357.922685185185,9357.922685185185
other,repair,19,19,659572,0,8685.0,668257.0
pitch,delay,19,19,0,0,115842.58657407407,115842.58657407407
pitch,repair,19,19,1645905,0,28940.833333333332,1674845.8333333335
power_supply,delay,19,19,0,0,260666.7689814815,260666.7689814815
power_supply,repair,19,19,1398120,0,29528.333333333332,1427648.3333333333
pump_motor,delay,19,19,0,0,2544.0208333333335,2544.0208333333335
pump_motor,repair,19,19,588208,0,2580.0,590788.0
relay,delay,19,19,0,0,1546878.661574074,1546878.661574074
relay,repair,19,19,750801,0,98280.0,849081.0
safety,delay,19,19,0,0,1624.8895833333333,1624.8895833333333
safety,repair,19,19,186470,0,1230.0,187700.0
sensors,delay,19,19,0,0,4098.253935185185,4098.253935185185
sensors,repair,19,19,599402,0,3618.333333333333,603020.3333333334
service_items,delay,19,19,0,0,1468.3011574074073,1468.3011574074073
service_items,repair,19,19,40928,0,1449.1666666666667,42377.16666666667
tower_substructure,delay,19,19,0,0,1139.1127314814814,1139.1127314814814
tower_substructure,repair,19,19,365238,0,1030.0,366268.0
transformer,delay,19,19,0,0,1049.1631944444443,1049.1631944444443
transformer,maintenance,19,19,4176,0,580.0,4756.0
transformer,repair,19,19,30525,0,80.0,30605.0
xformer,delay,19,19,0,0,3610.865277777778,3610.865277777778
xformer,repair,19,19,160301,0,984.1666666666667,161285.16666666666
yaw,delay,19,19,0,0,1839.1159722222221,1839.1159722222221
yaw,repair,19,19,155402,0,1620.8333333333335,157022.83333333334
blades,delay,20,20,0,0,7638.1875,7638.1875
blades,repair,20,20,295586,0,7185.0,302771.0
controls,delay,20,20,0,0,68652.0662037037,68652.0662037037
controls,repair,20,20,499262,0,9068.333333333334,508330.3333333333
electrical,delay,20,20,0,0,348374.71875,348374.71875
electrical,repair,20,20,354021,0,17777.5,371798.5
gearbox,delay,20,20,0,0,29048980.20162037,29048980.20162037
gearbox,repair,20,20,20871149,0,2007452.5,22878601.5
generator,delay,20,20,0,0,4882627.588194445,4882627.588194445
generator,repair,20,20,5865012,0,310895.0,6175907.0
heat_cool,delay,20,20,0,0,1820.786111111111,1820.786111111111
heat_cool,repair,20,20,328744,0,1821.6666666666667,330565.6666666666
hub,delay,20,20,0,0,6126.584953703704,6126.584953703704
hub,repair,20,20,211645,0,4616.666666666667,216261.66666666666
main_bearing_failures,delay,20,20,0,0,501052.51875,501052.51875
main_bearing_failures,repair,20,20,8533330,0,171990.0,8705320.0
main_bearing_maintenance,delay,20,20,0,0,21932.29189814815,21932.29189814815
main_bearing_maintenance,maintenance,20,20,7332000,0,9165.0,7341165.0
oil,delay,20,20,0,0,3681.4937499999996,3681.4937499999996
oil,repair,20,20,268815,0,2980.0,271795.0
other,delay,20,20,0,0,23988.678472222222,23988.678472222222
other,repair,20,20,620488,0,14089.166666666668,634577.1666666666
pitch,delay,20,20,0,0,49393.21990740741,49393.21990740741
pitch,repair,20,20,1607780,0,21075.832175925927,1628855.832175926
power_supply,delay,20,20,0,0,815333.6590277777,815333.6590277777
power_supply,repair,20,20,1518901,0,57332.916666666664,1576233.9166666665
pump_motor,delay,20,20,0,0,2321.5912037037037,2321.5912037037037
pump_motor,repair,20,20,507628,0,2255.0,509883.0
relay,delay,20,20,0,0,869159.2340277778,869159.2340277778
relay,repair,20,20,773822,0,98435.0,872257.0
safety,delay,20,20,0,0,1338.1997685185186,1338.1997685185186
safety,repair,20,20,176496,0,1175.8333333333333,177671.83333333334
sensors,delay,20,20,0,0,3546.558564814815,3546.558564814815
sensors,repair,20,20,554410,0,3550.0,557960.0
service_items,delay,20,20,0,0,1598.2805555555556,1598.2805555555556
service_items,repair,20,20,30193,0,1285.0,31478.000000000004
tower_substructure,delay,20,20,0,0,919.1155092592593,919.1155092592593
tower_substructure,repair,20,20,330665,0,922.5,331587.5
transformer,delay,20,20,0,0,1148.3305555555555,1148.3305555555555
transformer,maintenance,20,20,4176,0,580.0,4756.0
transformer,repair,20,20,4025,0,70.0,4095.0
xformer,delay,20,20,0,0,1016.65,1016.65
xformer,repair,20,20,48282,0,755.0,49037.0
yaw,delay,20,20,0,0,505045.4263888889,505045.4263888889
