run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
21,21,2019,17055000.0,0.0,12979504.635024501,0,6613024,36647528.6350245
21,21,2020,17101726.02739726,0.0,10003790.794051822,0,6034553,33140069.821449082
21,21,2021,17055000.0,0.0,13515882.853046976,0,7084006,37654888.853046976
21,21,2022,17055000.0,0.0,5713440.850150131,0,2238593,25007033.85015013
21,21,2023,17055000.0,0.0,11004751.626165949,0,4790097,32849848.62616595
21,21,2024,17101726.02739726,0.0,10226851.29935293,0,5472702,32801279.32675019
21,21,2025,17055000.0,0.0,10560879.422858896,0,5779868,33395747.422858894
21,21,2026,17055000.0,0.0,13897550.93864463,0,10064651,41017201.93864463
22,22,2017,17055000.0,0.0,14023390.846027697,0,5259203,36337593.846027695
22,22,2018,17055000.0,0.0,10892184.349346487,0,3992785,31939969.34934649
22,22,2019,17055000.0,0.0,12341309.683824308,0,6858548,36254857.68382431
22,22,2020,17101726.02739726,0.0,13152468.235043,0,7743515,37997709.262440264
22,22,2021,17055000.0,0.0,10716368.70812467,0,5431461,33202829.708124667
22,22,2022,17055000.0,0.0,13039262.72222664,0,8784907,38879169.72222664
22,22,2023,17055000.0,0.0,6846160.036177407,0,2584180,26485340.036177408
22,22,2024,17101726.02739726,0.0,13955594.605237538,0,7062587,38119907.632634796
22,22,2025,17055000.0,0.0,13369099.960636921,0,8237169,38661268.96063692
22,22,2026,17055000.0,0.0,3744656.517662452,0,2370588,23170244.51766245
23,23,2017,17055000.0,0.0,12489292.742065925,0,5055254,34599546.74206592
23,23,2018,17055000.0,0.0,6022618.59408895,0,3057904,26135522.59408895
23,23,2019,17055000.0,0.0,15079662.00200279,0,7678948,39813610.00200279
23,23,2020,17101726.02739726,0.0,5697433.138041937,0,2789825,25588984.165439196
23,23,2021,17055000.0,0.0,7843994.59646681,0,4060985,28959979.59646681
23,23,2022,17055000.0,0.0,13930460.336993963,0,4659100,35644560.33699396
23,23,2023,17055000.0,0.0,14051025.098805998,0,7641862,38747887.098805994
23,23,2024,17101726.02739726,0.0,12001676.243401956,0,6044011,35147413.27079922
23,23,2025,17055000.0,0.0,11578372.737671811,0,8529718,37163090.73767181
23,23,2026,17055000.0,0.0,13676903.209191542,0,4012917,34744820.209191546
24,24,2017,17055000.0,0.0,8907642.733937778,0,2911967,28874609.733937778
24,24,2018,17055000.0,0.0,16566650.381364547,0,5606648,39228298.38136455
24,24,2019,17055000.0,0.0,13652441.23478229,0,6883867,37591308.23478229
24,24,2020,17101726.02739726,0.0,13343921.482793598,0,6902310,37347957.51019086
24,24,2021,17055000.0,0.0,12190018.763107695,0,7513630,36758648.763107695
24,24,2022,17055000.0,0.0,14816353.554555457,0,8523389,40394742.55455546
24,24,2023,17055000.0,0.0,8615580.347749952,0,4225523,29896103.347749952
24,24,2024,17101726.02739726,0.0,3781668.8460040577,0,1512909,22396303.873401318
24,24,2025,17055000.0,0.0,5818051.55653991,0,2697102,25570153.556539908
24,24,2026,17055000.0,0.0,17779223.248195563,0,7561937,42396160.24819556
25,25,2017,17055000.0,0.0,10355259.12554748,0,4507788,31918047.12554748
25,25,2018,17055000.0,0.0,12890882.437037228,0,6184034,36129916.43703723
25,25,2019,17055000.0,0.0,10433906.465482507,0,3936280,31425186.465482507
25,25,2020,17101726.02739726,0.0,7606457.204436848,0,3047516,27755699.231834106
25,25,2021,17055000.0,0.0,5810571.796600843,0,1950340,24815911.79660084
25,25,2022,17055000.0,0.0,13241823.767900331,0,7251091,37547914.76790033
25,25,2023,17055000.0,0.0,9971230.05209921,0,3433762,30459992.05209921
25,25,2024,17101726.02739726,0.0,13528629.545298938,0,7910968,38541323.572696194
25,25,2025,17055000.0,0.0,12497940.905080123,0,4516095,34069035.905080125
25,25,2026,17055000.0,0.0,7574771.609015245,0,4971814,29601585.609015245
26,26,2017,17055000.0,0.0,9332402.748035938,0,5886722,32274124.748035938
26,26,2018,17055000.0,0.0,12227605.577421915,0,5918770,35201375.57742192
26,26,2019,17055000.0,0.0,8659707.169117207,0,2649715,28364422.169117205
26,26,2020,17101726.02739726,0.0,9614901.738719385,0,2804247,29520874.766116645
26,26,2021,17055000.0,0.0,8459734.073520843,0,3588245,29102979.073520843
26,26,2022,17055000.0,0.0,14552895.717231954,0,6159638,37767533.71723195
26,26,2023,17055000.0,0.0,10306375.134836216,0,5336308,32697683.134836216
26,26,2024,17101726.02739726,0.0,8913761.692400653,0,4290257,30305744.719797913
26,26,2025,17055000.0,0.0,8230850.026597967,0,2467590,27753440.02659797
26,26,2026,17055000.0,0.0,1824885.9252376684,0,1141344,20021229.925237667
27,27,2017,17055000.0,0.0,3771237.094017209,0,1387611,22213848.094017208
27,27,2018,17055000.0,0.0,9155265.367320769,0,3199714,29409979.36732077
27,27,2019,17055000.0,0.0,11478847.338121124,0,6882975,35416822.33812112
27,27,2020,17101726.02739726,0.0,9709241.111835046,0,4544444,31355411.139232308
27,27,2021,17055000.0,0.0,13194079.664908104,0,8200651,38449730.6649081
27,27,2022,17055000.0,0.0,16157954.697484579,0,6508215,39721169.69748458
27,27,2023,17055000.0,0.0,10429354.446333857,0,5823359,33307713.446333855
27,27,2024,17101726.02739726,0.0,13449663.980356643,0,4933415,35484805.0077539
27,27,2025,17055000.0,0.0,9582563.457759108,0,5813189,32450752.45775911
27,27,2026,17055000.0,0.0,10079199.835201172,0,3895321,31029520.835201174
28,28,2017,17055000.0,0.0,3739375.5697054146,0,2237044,23031419.569705416
28,28,2018,17055000.0,0.0,8517015.108850682,0,4702763,30274778.10885068
28,28,2019,17055000.0,0.0,9110511.774477592,0,5111649,31277160.774477594
28,28,2020,17101726.02739726,0.0,13679890.04441669,0,6871927,37653543.07181395
28,28,2021,17055000.0,0.0,15033456.470146557,0,4588433,36676889.47014656
28,28,2022,17055000.0,0.0,16059157.612886118,0,6515331,39629488.612886116
28,28,2023,17055000.0,0.0,12116041.356551206,0,6251277,35422318.35655121
28,28,2024,17101726.02739726,0.0,17650032.197337862,0,9743138,44494896.224735126
28,28,2025,17055000.0,0.0,12071000.416833073,0,6481306,35607306.41683307
28,28,2026,17055000.0,0.0,10151803.828031354,0,4809637,32016440.828031354
29,29,2017,17055000.0,0.0,11371944.934046641,0,6088528,34515472.93404664
29,29,2018,17055000.0,0.0,12412618.89087414,0,6851113,36318731.89087414
29,29,2019,17055000.0,0.0,10900339.335902898,0,4950799,32906138.3359029
29,29,2020,17101726.02739726,0.0,10815975.360062968,0,3769790,31687491.387460228
29,29,2021,17055000.0,0.0,7791776.922408561,0,4374099,29220875.922408562
29,29,2022,17055000.0,0.0,9390917.257327337,0,4860682,31306599.257327337
29,29,2023,17055000.0,0.0,14707547.363502765,0,7359209,39121756.36350276
29,29,2024,17101726.02739726,0.0,9145850.190358618,0,2430957,28678533.217755876
29,29,2025,17055000.0,0.0,14049137.668505196,0,6167687,37271824.66850519
29,29,2026,17055000.0,0.0,13182602.652305856,0,6816418,37054020.65230586
30,30,2017,17055000.0,0.0,12537977.617055478,0,8097531,37690508.617055476
30,30,2018,17055000.0,0.0,9342662.970604138,0,4553738,30951400.970604137
30,30,2019,17055000.0,0.0,5871120.8629892,0,1516445,24442565.862989202
30,30,2020,17101726.02739726,0.0,11145248.264814168,0,6096154,34343128.29221143
30,30,2021,17055000.0,0.0,13940142.151344018,0,7850831,38845973.151344016
30,30,2022,17055000.0,0.0,15163261.280893978,0,5030908,37249169.28089398
30,30,2023,17055000.0,0.0,5821914.625153591,0,1234109,24111023.62515359
30,30,2024,17101726.02739726,0.0,10172530.311737474,0,4879369,32153625.339134734
30,30,2025,17055000.0,0.0,11811226.121352587,0,3310491,32176717.121352587
30,30,2026,17055000.0,0.0,11730139.561047912,0,5360161,34145300.56104791
31,31,2017,17055000.0,0.0,7729428.322602769,0,4198893,28983321.32260277
31,31,2018,17055000.0,0.0,11342346.630673321,0,6687793,35085139.63067332
31,31,2019,17055000.0,0.0,10467957.071678223,0,3885189,31408146.07167822
31,31,2020,17101726.02739726,0.0,12403234.535392132,0,4142328,33647288.562789395
31,31,2021,17055000.0,0.0,8044075.925640888,0,3543985,28643060.92564089
31,31,2022,17055000.0,0.0,13493444.365442453,0,6849271,37397715.365442455
31,31,2023,17055000.0,0.0,14819279.606083704,0,9318535,41192814.606083706
31,31,2024,17101726.02739726,0.0,11964806.785069523,0,8827041,37893573.812466785
31,31,2025,17055000.0,0.0,7672057.863935198,0,3065678,27792735.8639352
31,31,2026,17055000.0,0.0,6199369.299283277,0,3275193,26529562.299283277
32,32,2017,17055000.0,0.0,9649737.141469492,0,4394268,31099005.141469494
32,32,2018,17055000.0,0.0,13124772.152532589,0,4729611,34909383.15253259
32,32,2019,17055000.0,0.0,11540606.942663953,0,5844372,34439978.94266395
32,32,2020,17101726.02739726,0.0,8501922.243348816,0,3227689,28831337.270746075
32,32,2021,17055000.0,0.0,13663453.546781538,0,4766837,35485290.54678154
32,32,2022,17055000.0,0.0,13171122.95810329,0,7593096,37819218.95810329
32,32,2023,17055000.0,0.0,12287969.42950583,0,5068494,34411463.42950583
32,32,2024,17101726.02739726,0.0,11932467.724181646,0,6153296,35187489.751578905
32,32,2025,17055000.0,0.0,13596387.361952364,0,8261864,38913251.361952364
32,32,2026,17055000.0,0.0,11844399.527330812,0,2917036,31816435.527330812
33,33,2017,17055000.0,0.0,10733257.843115319,0,6916427,34704684.843115315
33,33,2018,17055000.0,0.0,15452946.341464942,0,5769736,38277682.341464944
33,33,2019,17055000.0,0.0,8159313.608706422,0,3403374,28617687.608706422
33,33,2020,17101726.02739726,0.0,3807150.9878849187,0,1465384,22374261.01528218
33,33,2021,17055000.0,0.0,11497232.250534099,0,7732489,36284721.2505341
33,33,2022,17055000.0,0.0,13463837.515206277,0,4019989,34538826.51520628
33,33,2023,17055000.0,0.0,12400773.433559597,0,7734736,37190509.4335596
33,33,2024,17101726.02739726,0.0,13748260.961393895,0,8001774,38851760.98879115
33,33,2025,17055000.0,0.0,12136387.842250997,0,7679548,36870935.842250995
33,33,2026,17055000.0,0.0,6128618.453652601,0,2484103,25667721.4536526
34,34,2017,17055000.0,0.0,11640906.855501214,0,6090982,34786888.85550121
34,34,2018,17055000.0,0.0,13420110.793373872,0,6730436,37205546.79337387
34,34,2019,17055000.0,0.0,10317004.758572483,0,3799808,31171812.75857248
34,34,2020,17101726.02739726,0.0,12080560.789308183,0,4304273,33486559.816705443
34,34,2021,17055000.0,0.0,15090608.351710679,0,7170501,39316109.35171068
34,34,2022,17055000.0,0.0,8378237.143253101,0,4644142,30077379.143253103
34,34,2023,17055000.0,0.0,12724327.875266029,0,5359141,35138468.87526603
34,34,2024,17101726.02739726,0.0,8790440.091025496,0,4778988,30671154.118422754
