run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
15,15,2034,944940.975,1023541.525,7299.540740740741,7299.495833333333,7299.505324074074
15,15,2035,1349164.2,472122.5,7299.494212962963,7299.523148148148,7299.50462962963
15,15,2036,1100539.1875,577332.5,7319.522222222222,7319.478703703704,7319.497916666666
16,16,2017,786014.79375,777944.0125,7279.478009259259,7279.519444444444,7279.500925925926
16,16,2018,1387634.05625,580849.45,7299.544212962963,7299.506481481481,7299.534953703704
16,16,2019,921041.35625,900246.875,7299.522453703704,7299.539814814815,7299.509953703704
16,16,2020,1314585.75625,363286.36875,7319.5048611111115,7319.521064814815,7319.525925925926
16,16,2021,462782.4,1358505.65625,7299.506018518518,7299.50462962963,7299.507175925926
16,16,2022,498385.625,1175705.7125,7299.525,7299.505787037037,7299.533564814815
16,16,2023,1037381.61875,783906.13125,7299.530324074074,7299.521064814815,7299.516435185185
16,16,2024,873187.4125,951879.4625,7319.544212962963,7319.501851851852,7319.521064814815
16,16,2025,1170642.2375,650644.9,7299.499074074074,7299.529861111111,7299.506944444444
16,16,2026,1054522.28125,600910.73125,7299.488194444444,7299.5155092592595,7299.490740740741
16,16,2027,712675.375,1421664.26875,7299.52662037037,7299.505324074074,7299.488425925926
16,16,2028,585561.875,1092311.3,7319.519212962963,7319.494212962963,7319.516898148148
16,16,2029,883524.375,937762.19375,7299.55162037037,7299.531712962963,7299.474537037037
16,16,2030,801377.7375,1019911.45625,7299.506712962963,7299.537268518518,7299.4951388888885
16,16,2031,1091890.1375,721723.3375,7299.519907407407,7299.517824074074,7299.527546296296
16,16,2032,1201582.56875,623484.04375,7319.512037037037,7319.507407407407,7319.520601851852
16,16,2033,1034607.25625,786681.0625,7299.508564814815,7299.519675925926,7299.523148148148
16,16,2034,699197.6875,1122089.8,7299.514120370371,7299.498148148148,7299.524074074074
16,16,2035,1211706.64375,756776.3375,7299.528935185185,7299.524537037037,7299.52662037037
16,16,2036,787914.48125,1037153.75,7319.541898148148,7319.548842592592,7319.5375
17,17,2017,1212235.45,586345.525,7279.527083333333,7279.540509259259,7279.49699074074
17,17,2018,1095857.63125,578234.275,7299.534953703704,7299.514120370371,7299.521296296296
17,17,2019,1042656.58125,778629.15625,7299.477777777778,7299.483101851852,7299.534490740741
17,17,2020,565804.04375,1259263.1375,7319.5155092592595,7319.535416666667,7319.503935185186
17,17,2021,926743.40625,894546.00625,7299.530787037037,7299.527314814814,7299.493518518519
17,17,2022,407459.60625,1266630.4625,7299.496527777777,7299.501388888889,7299.527546296296
17,17,2023,1103311.075,865172.34375,7299.521990740741,7299.5157407407405,7299.511574074074
17,17,2024,818035.35,1007031.875,7319.533333333334,7319.515277777778,7319.534953703704
17,17,2025,1100941.25,720348.73125,7299.517361111111,7299.540972222222,7299.521064814815
