run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
6,6,2020,1300411.28125,377460.93125,0.0,7319.444444444444,7319.461574074074,7319.4636574074075
6,6,2021,1345141.15,328951.19375,0.0,7299.447916666667,7299.450925925926,7299.446064814814
6,6,2022,816873.75,673010.20625,0.0,7299.4212962962965,7299.456018518518,7299.41875
6,6,2023,1235087.5875,476017.9125,0.0,7299.437962962963,7299.462731481482,7299.4740740740735
6,6,2024,1094795.6875,435881.25,741860.112,7319.4319444444445,7319.4113425925925,7319.448611111111
6,6,2025,1298871.325,375220.625,0.0,7299.444675925925,7299.425694444444,7299.459490740741
6,6,2026,1379700.0,0.0,802380.306,7299.463425925926,7299.4326388888885,7299.435416666666
6,6,2027,1098259.025,575832.925,0.0,7299.4736111111115,7299.435879629629,7299.473611111111
6,6,2028,1337576.20625,340295.0,0.0,7319.446064814815,7319.459027777778,7319.456944444444
6,6,2029,1292177.3125,381914.375,0.0,7299.4428240740735,7299.453935185185,7299.47037037037
6,6,2030,1208037.61875,466053.71875,0.0,7299.472916666667,7299.439583333333,7299.491203703704
6,6,2031,1020875.625,506020.91875,0.0,7299.433564814814,7299.482407407408,7299.438425925926
6,6,2032,1529298.24375,1378.125,0.0,7319.466898148148,7319.462731481482,7319.448611111111
6,6,2033,905517.6125,915768.475,845827.3319999999,7299.4425925925925,7299.474999999999,7299.412962962963
6,6,2034,935562.4875,738529.1125,0.0,7299.444444444444,7299.466898148148,7299.463425925926
6,6,2035,1299012.04375,519087.73125,0.0,7299.4326388888885,7299.452777777778,7299.4638888888885
6,6,2036,1054659.375,476016.6,0.0,7319.459027777778,7319.470138888889,7319.4532407407405
6,6,2037,1442647.45,378484.94375,0.0,7299.438425925926,7299.445601851851,7299.421527777778
6,6,2038,1265997.88125,408094.41875,1730727.558,7299.456712962963,7299.4430555555555,7299.455555555555
6,6,2039,1280250.75625,393841.675,76204.79999999999,7299.423379629629,7299.461342592593,7299.4428240740735
6,6,2040,1314506.91875,363364.76875,1748018.5799999998,7319.452777777778,7319.485879629629,7319.425
6,6,2041,1187353.125,339543.2,0.0,7299.445833333333,7299.443981481481,7299.467592592592
